paste_into_igv_junction,auc,avg_fpr,avg_tpr,fpr_value,tpr_value,group,value_not_path,value_tdp_path,n_samples_not_path,n_samples_tdp_path,frac_ob_not_path,frac_ob_tdp_path,gene_name
chr10:124765608-124767224,0.736111111111111,0.358024691358025,0.608333333333333,0.296296296296296,0.65,RiMOD,21,19,27,20,0.777777777777778,0.95,"EEF1AKMT2,RP11-12J10.3"
chr12:27677096-27679489,0.735824175824176,0.396519123334766,0.631364724660814,0.284615384615385,0.628571428571429,FTD frontal/temporal,126,70,130,70,0.969230769230769,1,PPFIBP1
chr19:45770640-45771568,0.735604395604396,0.325213675213675,0.58994708994709,0.230769230769231,0.614285714285714,FTD frontal/temporal,77,59,130,70,0.592307692307692,0.842857142857143,DMPK
chr8:18872733-18886936,0.735185185185185,0.397745571658615,0.63804347826087,0.37037037037037,0.75,RiMOD,27,20,27,20,1,1,PSD3
chr10:77008193-77011967,0.734175824175824,0.426114398422091,0.665787545787546,0.369230769230769,0.728571428571429,FTD frontal/temporal,129,62,130,70,0.992307692307692,0.885714285714286,KCNMA1
chr2:74371728-74377432,0.734175824175824,0.416938616938617,0.652164502164502,0.176923076923077,0.542857142857143,FTD frontal/temporal,130,70,130,70,1,1,DCTN1
chr10:127381368-127381953,0.733333333333333,0.0168350168350169,0.277272727272727,0.0370370370370371,0.5,RiMOD,0,6,27,20,0,0.3,DOCK1
chr12:110496203-110499535,0.733333333333333,0.398550724637681,0.636956521739131,0.296296296296296,0.6,RiMOD,27,20,27,20,1,1,VPS29
chr12:122334705-122336632,0.733333333333333,0.398550724637681,0.636956521739131,0.296296296296296,0.7,RiMOD,27,20,27,20,1,1,CLIP1
chr12:130428337-130434734,0.733333333333333,0.392592592592593,0.628888888888889,0.333333333333333,0.55,RiMOD,27,20,27,20,1,1,RIMBP2
chr17:58309380-58309967,0.733333333333333,0.398550724637681,0.636956521739131,0.333333333333333,0.65,RiMOD,27,20,27,20,1,1,TSPOAP1
chr22:20122697-20125308,0.733333333333333,0.275599128540305,0.555882352941176,0.185185185185185,0.65,RiMOD,13,16,27,20,0.481481481481482,0.8,RANBP1
chr4:95220176-95222210,0.733333333333333,0.373737373737374,0.620454545454546,0.296296296296296,0.7,RiMOD,23,20,27,20,0.851851851851852,1,UNC5C
chr6:43017346-43017853,0.733333333333333,0.611916264090177,0.923913043478261,0.444444444444444,0.9,RiMOD,15,4,27,20,0.555555555555556,0.2,KLHDC3
chr9:128952846-128956141,0.733333333333333,0.0168350168350169,0.277272727272727,0.0370370370370371,0.5,RiMOD,0,4,27,20,0,0.2,"NUP188,RP11-101E3.5,ENSG00000251184"
chr9:8525035-8528591,0.733333333333333,0.398550724637681,0.636956521739131,0.296296296296296,0.65,RiMOD,27,20,27,20,1,1,PTPRD
chr4:158806423-158825916,0.732564616755793,0.210683981194817,0.426192434210526,0.196078431372549,0.505681818181818,Cord,87,611,153,704,0.568627450980392,0.867897727272727,FNIP2
chr10:35321670-35335928,0.731481481481482,0.0697167755991286,0.355882352941177,0.111111111111111,0.55,RiMOD,3,10,27,20,0.111111111111111,0.5,CCNY
chr10:121973599-121974004,0.731481481481482,0.29520697167756,0.552941176470588,0.296296296296296,0.5,RiMOD,16,19,27,20,0.592592592592593,0.95,NSMCE4A
chr3:9763213-9767667,0.731481481481482,0.399355877616747,0.635869565217391,0.296296296296296,0.65,RiMOD,26,20,27,20,0.962962962962963,1,CAMK1
chr4:86067955-86101052,0.731481481481482,0.191798941798942,0.466071428571429,0.222222222222222,0.55,RiMOD,9,14,27,20,0.333333333333333,0.7,MAPK10
chr19:10805967-10812264,0.731481481481481,0.399355877616747,0.635869565217391,0.333333333333333,0.65,RiMOD,27,20,27,20,1,1,DNM2
chr2:219464608-219467174,0.731481481481481,0.411816578483245,0.646428571428571,0.333333333333333,0.7,RiMOD,27,20,27,20,1,1,SPEG
chr11:57806035-57806461,0.730769230769231,0.419350961538462,0.651116071428571,0.238461538461539,0.657142857142857,FTD frontal/temporal,130,70,130,70,1,1,CTNND1
chr12:27676599-27677064,0.730769230769231,0.403759723422645,0.635874799357945,0.261538461538462,0.542857142857143,FTD frontal/temporal,116,68,130,70,0.892307692307692,0.971428571428571,PPFIBP1
chr1:109197654-109198573,0.730555555555556,0.0994152046783626,0.365789473684211,0.185185185185185,0.6,RiMOD,3,12,27,20,0.111111111111111,0.6,ELAPOR1
chr14:58512627-58514196,0.730555555555556,0.558109833971903,0.827586206896552,0.444444444444444,0.85,RiMOD,16,5,27,20,0.592592592592593,0.25,KIAA0586
chr7:100627974-100628224,0.730555555555556,0.183760683760684,0.451923076923077,0.259259259259259,0.65,RiMOD,7,13,27,20,0.259259259259259,0.65,TFR2
chr22:20122421-20122580,0.73021978021978,0.323461538461538,0.58530612244898,0.269230769230769,0.6,FTD frontal/temporal,61,51,130,70,0.469230769230769,0.728571428571429,RANBP1
chr11:900980-902148,0.729945054945055,0.344358974358974,0.600952380952381,0.307692307692308,0.585714285714286,FTD frontal/temporal,71,57,130,70,0.546153846153846,0.814285714285714,CHID1
chr11:31463305-31469740,0.72962962962963,0.134680134680135,0.425,0.185185185185185,0.6,RiMOD,5,9,27,20,0.185185185185185,0.45,IMMP1L
chr15:59438282-59439024,0.72962962962963,0.307992202729045,0.567105263157895,0.185185185185185,0.6,RiMOD,17,17,27,20,0.62962962962963,0.85,FAM81A
chr19:57435593-57441885,0.72962962962963,0.274691358024691,0.554166666666667,0.185185185185185,0.55,RiMOD,13,16,27,20,0.481481481481482,0.8,ZNF749
chr6:158017290-158019984,0.72962962962963,0.0235690235690236,0.268181818181818,0.0370370370370371,0.5,RiMOD,1,9,27,20,0.037037037037037,0.45,SYNJ2
chr14:50758630-50759857,0.728736263736264,0.420673076923077,0.65,0.338461538461539,0.642857142857143,FTD frontal/temporal,130,70,130,70,1,1,NIN
chrX:76175613-76177616,0.728703703703704,0.376068376068376,0.623076923076923,0.296296296296296,0.6,RiMOD,17,18,27,20,0.62962962962963,0.9,PBDC1
chr2:74363427-74363614,0.727967032967033,0.419796954314721,0.64902102973169,0.215384615384615,0.557142857142857,FTD frontal/temporal,130,70,130,70,1,1,DCTN1
chr19:45423381-45449173,0.727777777777778,0.435626102292769,0.686904761904762,0.333333333333333,0.75,RiMOD,24,16,27,20,0.888888888888889,0.8,ERCC1
chr4:16191523-16196658,0.727777777777778,0.418350168350168,0.651136363636364,0.407407407407407,0.75,RiMOD,26,19,27,20,0.962962962962963,0.95,TAPT1
chr8:67074923-67076482,0.727777777777778,0.418350168350168,0.660227272727273,0.444444444444444,0.65,RiMOD,25,17,27,20,0.925925925925926,0.85,CSPP1
chr4:84803467-84808334,0.726896724598931,0.316921407559998,0.54185642907676,0.209150326797386,0.502840909090909,Cord,153,702,153,704,1,0.997159090909091,WDFY3
chr11:125489822-125495836,0.726851851851852,0.39983164983165,0.630681818181818,0.259259259259259,0.55,RiMOD,24,20,27,20,0.888888888888889,1,FEZ1
chr10:101829897-101831072,0.725925925925926,0.402469135802469,0.628888888888889,0.37037037037037,0.65,RiMOD,27,19,27,20,1,0.95,KCNIP2
chr19:5231615-5238919,0.725925925925926,0.401771336553945,0.632608695652174,0.333333333333333,0.6,RiMOD,27,20,27,20,1,1,PTPRS
chr6:152143765-152145487,0.725925925925926,0.401771336553945,0.632608695652174,0.185185185185185,0.6,RiMOD,27,20,27,20,1,1,SYNE1
chr3:150411308-150423049,0.725384615384615,0.421009098428453,0.64815668202765,0.392307692307692,0.7,FTD frontal/temporal,130,67,130,70,1,0.957142857142857,TSC22D2
chr10:133389747-133390907,0.725,0,0.25,0,0.45,RiMOD,0,7,27,20,0,0.35,PAOX
chr15:77641025-77677089,0.725,0,0.25,0,0.45,RiMOD,0,4,27,20,0,0.2,LINGO1
chr18:4147667-4151180,0.725,0,0.242857142857143,0,0.45,RiMOD,0,6,27,20,0,0.3,DLGAP1
chr19:11458611-11463496,0.725,0,0.25,0,0.4,RiMOD,0,5,27,20,0,0.25,ELAVL3
chr3:170423327-170432279,0.725,0,0.25,0,0.45,RiMOD,0,7,27,20,0,0.35,CLDN11
chr19:45638873-45639357,0.724120879120879,0.394058037770613,0.624465355004277,0.238461538461539,0.671428571428571,FTD frontal/temporal,111,64,130,70,0.853846153846154,0.914285714285714,EML2
chr6:125885343-125888939,0.724074074074074,0.395061728395062,0.625555555555556,0.259259259259259,0.55,RiMOD,23,19,27,20,0.851851851851852,0.95,NCOA7
chrX:119618786-119629318,0.724074074074074,0.303703703703704,0.554285714285714,0.259259259259259,0.5,RiMOD,14,18,27,20,0.518518518518519,0.9,SEPTIN6
chr3:9937672-9940850,0.723131868131868,0.183496503496503,0.462207792207792,0.161538461538462,0.585714285714286,FTD frontal/temporal,27,40,130,70,0.207692307692308,0.571428571428571,CRELD1
chr17:12973319-12974089,0.722912087912088,0.423156225218081,0.646465390279823,0.392307692307692,0.728571428571429,FTD frontal/temporal,130,70,130,70,1,1,ARHGAP44
chr16:21495427-21519828,0.722582417582418,0.418352206169465,0.642422044960116,0.307692307692308,0.685714285714286,FTD frontal/temporal,127,70,130,70,0.976923076923077,1,ENSG00000291073
chr17:81122823-81124727,0.722222222222222,0.403381642512077,0.630434782608696,0.222222222222222,0.5,RiMOD,26,20,27,20,0.962962962962963,1,AATK
chr17:58309380-58309967,0.721813186813187,0.42194455290902,0.643654822335025,0.4,0.714285714285714,FTD frontal/temporal,130,70,130,70,1,1,TSPOAP1
chr17:76937368-76937988,0.721428571428571,0,0.228571428571429,0,0.442857142857143,FTD frontal/temporal,0,18,130,70,0,0.257142857142857,MGAT5B
chr6:30707454-30711412,0.721428571428571,0.415384615384615,0.641877551020408,0.407692307692308,0.742857142857143,FTD frontal/temporal,127,64,130,70,0.976923076923077,0.914285714285714,MDC1
chr6:125885343-125888939,0.721263736263736,0.396491228070175,0.623558897243108,0.176923076923077,0.542857142857143,FTD frontal/temporal,108,65,130,70,0.830769230769231,0.928571428571429,NCOA7
chr3:33573354-33574473,0.721043956043956,0.417199211045365,0.63941391941392,0.292307692307692,0.6,FTD frontal/temporal,130,70,130,70,1,1,CLASP2
chr1:167776166-167787820,0.72037037037037,0.404186795491143,0.629347826086957,0.333333333333333,0.65,RiMOD,27,20,27,20,1,1,MPZL1
chr1:62687656-62688227,0.72037037037037,0.588148148148148,0.906,0.37037037037037,0.85,RiMOD,12,5,27,20,0.444444444444444,0.25,DOCK7
chr14:60817949-60818722,0.72037037037037,0.404186795491143,0.629347826086957,0.407407407407407,0.6,RiMOD,27,20,27,20,1,1,MNAT1
chr3:69310517-69311263,0.72037037037037,0.0787037037037037,0.328125,0.111111111111111,0.35,RiMOD,3,10,27,20,0.111111111111111,0.5,FRMD4B
chr4:70789592-70793785,0.72037037037037,0.404186795491143,0.629347826086957,0.222222222222222,0.6,RiMOD,25,19,27,20,0.925925925925926,0.95,RUFY3
chr7:100650135-100650575,0.71989010989011,0.113953488372093,0.433720930232558,0.0615384615384615,0.5,FTD frontal/temporal,13,28,130,70,0.1,0.4,ACTL6B
chr9:137366156-137366493,0.719444444444445,0.335802469135802,0.565,0.296296296296296,0.6,RiMOD,17,19,27,20,0.62962962962963,0.95,EXD3
chr5:172354005-172356691,0.719120879120879,0.469877181641888,0.688835534213686,0.469230769230769,0.728571428571429,FTD frontal/temporal,116,45,130,70,0.892307692307692,0.642857142857143,SH3PXD2B
chr7:94587812-94588689,0.718846153846154,0.42983312983313,0.654799697656841,0.369230769230769,0.742857142857143,FTD frontal/temporal,125,66,130,70,0.961538461538461,0.942857142857143,SGCE
chr9:120404113-120408347,0.718791208791209,0.388366571699905,0.614991181657848,0.269230769230769,0.585714285714286,FTD frontal/temporal,100,65,130,70,0.769230769230769,0.928571428571429,CDK5RAP2
chr1:39427614-39427961,0.718406593406593,0.423428348301445,0.642712110224801,0.361538461538462,0.742857142857143,FTD frontal/temporal,130,70,130,70,1,1,MACF1
chr1:151138406-151139425,0.717592592592593,0.116402116402116,0.392857142857143,0.148148148148148,0.5,RiMOD,2,10,27,20,0.0740740740740741,0.5,SEMA6C
chr3:9923981-9924232,0.717592592592593,0.437217705510388,0.674390243902439,0.481481481481482,0.8,RiMOD,24,15,27,20,0.888888888888889,0.75,"IL17RC,ENSG00000288550"
chr7:44220901-44222117,0.717592592592593,0.0567901234567901,0.323333333333333,0.111111111111111,0.4,RiMOD,2,8,27,20,0.0740740740740741,0.4,CAMK2B
chr9:128845411-128846680,0.717592592592593,0.402469135802469,0.623333333333333,0.259259259259259,0.7,RiMOD,25,20,27,20,0.925925925925926,1,KYAT1
chr20:63931022-63931109,0.717142857142857,0.423428348301445,0.641116751269036,0.238461538461539,0.542857142857143,FTD frontal/temporal,130,70,130,70,1,1,DNAJC5
chr12:79805768-79807226,0.716703296703297,0.42248215701824,0.639617083946981,0.269230769230769,0.571428571428571,FTD frontal/temporal,130,70,130,70,1,1,PPP1R12A
chr1:201889616-201891401,0.716666666666667,0.393415637860082,0.618888888888889,0.333333333333333,0.6,RiMOD,23,18,27,20,0.851851851851852,0.9,SHISA4
chr17:43884155-43898262,0.716666666666667,0.114814814814815,0.37,0.185185185185185,0.5,RiMOD,5,11,27,20,0.185185185185185,0.55,MPP2
chr19:19527770-19532632,0.716666666666667,0.0634920634920635,0.289285714285714,0.111111111111111,0.45,RiMOD,3,6,27,20,0.111111111111111,0.3,CTC-260F20.3
chr2:130157396-130161186,0.716666666666667,0.414814814814815,0.638888888888889,0.481481481481482,0.7,RiMOD,27,20,27,20,1,1,SMPD4
chr19:45638873-45639357,0.716642528223411,0.325849673202614,0.532066761363636,0.176470588235294,0.453125,Cord,148,696,153,704,0.967320261437908,0.988636363636364,EML2
chr11:113246370-113255877,0.716593406593407,0.428061224489796,0.645043731778426,0.323076923076923,0.671428571428571,FTD frontal/temporal,130,70,130,70,1,1,NCAM1
chr16:67169101-67169631,0.716428571428572,0.392137696557586,0.620994475138122,0.223076923076923,0.585714285714286,FTD frontal/temporal,110,66,130,70,0.846153846153846,0.942857142857143,HSF4
chr15:75208876-75210749,0.716318681318681,0.379675370501059,0.614416775884666,0.292307692307692,0.642857142857143,FTD frontal/temporal,96,64,130,70,0.738461538461539,0.914285714285714,C15orf39
chr11:113235164-113246368,0.716131907308378,0.322275466660493,0.538538424385532,0.26797385620915,0.565340909090909,Cord,153,704,153,704,1,1,NCAM1
chr12:39326324-39330746,0.716043956043956,0.426840363937138,0.639016897081413,0.253846153846154,0.585714285714286,FTD frontal/temporal,127,68,130,70,0.976923076923077,0.971428571428571,KIF21A
chr19:58585793-58586155,0.715740740740741,0.118165784832452,0.39047619047619,0.259259259259259,0.65,RiMOD,3,9,27,20,0.111111111111111,0.45,ENSG00000286104
chr17:39674054-39684597,0.714814814814815,0.537598204264871,0.774242424242424,0.518518518518519,0.8,RiMOD,18,6,27,20,0.666666666666667,0.3,PGAP3
chr2:95908697-95910373,0.714814814814815,0.406602254428341,0.626086956521739,0.222222222222222,0.65,RiMOD,27,20,27,20,1,1,ANKRD36C
chr4:932540-951207,0.714814814814815,0.00370370370370376,0.27,0.0370370370370371,0.45,RiMOD,0,5,27,20,0,0.25,TMEM175
chr4:158833628-158833801,0.714814814814815,0.406602254428341,0.626086956521739,0.259259259259259,0.65,RiMOD,27,20,27,20,1,1,FNIP2
chr7:98244693-98244928,0.714814814814815,0.236559139784946,0.503225806451613,0.259259259259259,0.65,RiMOD,11,15,27,20,0.407407407407407,0.75,TECPR1
chr7:139614493-139620401,0.714814814814815,0.406602254428341,0.626086956521739,0.296296296296296,0.6,RiMOD,27,20,27,20,1,1,HIPK2
chr9:84668785-84669680,0.714814814814815,0.244922341696535,0.469354838709677,0.296296296296296,0.55,RiMOD,9,15,27,20,0.333333333333333,0.75,NTRK2
chr7:100650643-100655019,0.71478021978022,0.0537135278514589,0.329310344827586,0.1,0.514285714285714,FTD frontal/temporal,5,18,130,70,0.0384615384615385,0.257142857142857,ACTL6B
chr10:71823896-71825837,0.714065934065934,0.423853923853924,0.638816738816739,0.3,0.614285714285714,FTD frontal/temporal,130,70,130,70,1,1,PSAP
chr11:134408212-134408418,0.713888888888889,0.345980126467931,0.582926829268293,0.259259259259259,0.55,RiMOD,21,19,27,20,0.777777777777778,0.95,B3GAT1
chr12:113372807-113374793,0.713888888888889,0.314314314314314,0.544594594594595,0.259259259259259,0.5,RiMOD,16,17,27,20,0.592592592592593,0.85,PLBD2
chr4:185346650-185353485,0.713888888888889,0.116959064327485,0.342105263157895,0.222222222222222,0.5,RiMOD,2,7,27,20,0.0740740740740741,0.35,SNX25
chr2:3458515-3460263,0.713736263736264,0.0933925049309665,0.390842490842491,0.2,0.557142857142857,FTD frontal/temporal,7,29,130,70,0.0538461538461539,0.414285714285714,TRAPPC12
chr14:32077435-32117140,0.713571428571429,0.374786324786325,0.607380952380952,0.292307692307692,0.614285714285714,FTD frontal/temporal,99,61,130,70,0.761538461538462,0.871428571428572,ARHGAP5
chr19:9653881-9658009,0.712962962962963,0.407407407407407,0.625,0.259259259259259,0.55,RiMOD,24,20,27,20,0.888888888888889,1,ZNF562
chr5:31515564-31526079,0.712637362637363,0.380769230769231,0.606806722689076,0.276923076923077,0.6,FTD frontal/temporal,96,62,130,70,0.738461538461539,0.885714285714286,DROSHA
chr2:62831158-62859169,0.711483516483517,0.42448262397501,0.638071065989848,0.223076923076923,0.542857142857143,FTD frontal/temporal,130,70,130,70,1,1,EHBP1
chr6:56609344-56610427,0.711415626856803,0.324949932467049,0.535567034657741,0.241830065359477,0.534090909090909,Cord,153,704,153,704,1,1,DST
chr20:64063384-64066476,0.711318681318681,0.428076923076923,0.64,0.346153846153846,0.657142857142857,FTD frontal/temporal,130,70,130,70,1,1,TCEA2
chr1:197903119-197905796,0.711111111111111,0.292768959435626,0.55952380952381,0.259259259259259,0.7,RiMOD,11,14,27,20,0.407407407407407,0.7,C1orf53
chr1:145784596-145788612,0.711111111111111,0.421717171717172,0.639772727272727,0.333333333333333,0.65,RiMOD,25,19,27,20,0.925925925925926,0.95,RNF115
chr1:227048010-227068654,0.711111111111111,0.406584362139918,0.618888888888889,0.37037037037037,0.6,RiMOD,25,20,27,20,0.925925925925926,1,CDC42BPA
chr12:70294294-70310895,0.711111111111111,0.4,0.615555555555556,0.407407407407407,0.6,RiMOD,27,20,27,20,1,1,CNOT2
chr16:18372854-18374832,0.711111111111111,0.408212560386473,0.623913043478261,0.296296296296296,0.55,RiMOD,27,20,27,20,1,1,NPIPA9
chr17:48055150-48056386,0.711111111111111,0.408212560386473,0.623913043478261,0.407407407407407,0.75,RiMOD,26,19,27,20,0.962962962962963,0.95,NFE2L1
chr3:124700033-124701093,0.711111111111111,0.0111111111111111,0.26,0.0370370370370371,0.45,RiMOD,1,8,27,20,0.037037037037037,0.4,KALRN
chr4:158833890-158835405,0.711111111111111,0.405761316872428,0.621111111111111,0.222222222222222,0.65,RiMOD,27,20,27,20,1,1,FNIP2
chr5:128077093-128081973,0.711111111111111,0.265046296296296,0.5,0.259259259259259,0.65,RiMOD,12,16,27,20,0.444444444444444,0.8,SLC12A2-DT
chr5:69259936-69261377,0.711111111111111,0.0111111111111111,0.26,0.0370370370370371,0.45,RiMOD,1,5,27,20,0.037037037037037,0.25,CDK7
chr11:113335037-113339286,0.710185185185185,0.515151515151515,0.778787878787879,0.37037037037037,0.85,RiMOD,20,10,27,20,0.740740740740741,0.5,TTC12
chr14:24412691-24412997,0.710185185185185,0.11358024691358,0.333333333333333,0.185185185185185,0.65,RiMOD,3,7,27,20,0.111111111111111,0.35,NYNRIN
chr2:181916427-181918598,0.71,0.423557692307692,0.63422619047619,0.346153846153846,0.685714285714286,FTD frontal/temporal,130,70,130,70,1,1,ITPRID2
chr17:38720747-38722678,0.709945054945055,0.426806526806527,0.637229437229437,0.4,0.728571428571429,FTD frontal/temporal,129,70,130,70,0.992307692307692,1,MLLT6
chr5:176392945-176397607,0.70967032967033,0.426246617703904,0.636970567121321,0.261538461538462,0.542857142857143,FTD frontal/temporal,130,70,130,70,1,1,CLTB
chr3:184180251-184180849,0.70956043956044,0.426285272516428,0.636898779612347,0.230769230769231,0.5,FTD frontal/temporal,129,70,130,70,0.992307692307692,1,AP2M1
chr12:27676599-27677064,0.709259259259259,0.40901771336554,0.622826086956522,0.333333333333333,0.6,RiMOD,24,20,27,20,0.888888888888889,1,PPFIBP1
chr15:59439064-59458550,0.709259259259259,0.195767195767196,0.460714285714286,0.259259259259259,0.55,RiMOD,7,12,27,20,0.259259259259259,0.6,FAM81A
chr5:115813954-115816228,0.709259259259259,0.130434782608696,0.428260869565217,0.185185185185185,0.6,RiMOD,6,12,27,20,0.222222222222222,0.6,CDO1
chr6:30707454-30711412,0.709259259259259,0.385185185185185,0.5975,0.444444444444444,0.8,RiMOD,27,19,27,20,1,0.95,MDC1
chr6:32974765-32975021,0.709259259259259,0.40901771336554,0.622826086956522,0.333333333333333,0.75,RiMOD,27,20,27,20,1,1,BRD2
chr3:50100051-50103083,0.708846153846154,0.419627279936558,0.632474226804124,0.292307692307692,0.628571428571429,FTD frontal/temporal,116,69,130,70,0.892307692307692,0.985714285714286,RBM5
chr16:2116644-2117489,0.708351648351648,0.31198224852071,0.555494505494506,0.223076923076923,0.557142857142857,FTD frontal/temporal,72,56,130,70,0.553846153846154,0.8,PKD1
chr15:99360286-99361336,0.708333333333333,0.447293447293447,0.665384615384615,0.37037037037037,0.65,RiMOD,25,15,27,20,0.925925925925926,0.75,LRRC28
chr5:73058524-73060129,0.708333333333333,0.504181600955795,0.741935483870968,0.333333333333333,0.7,RiMOD,22,11,27,20,0.814814814814815,0.55,FCHO2
