paste_into_igv_junction,not_path,path,gene,type,strand,n_invitro_observed,fraction_not_path,fraction_path
chr10:49987271-49988751,16,43,TIMM23B-AGAP6,ambig_gene,+,2,0.0212765957446809,0.0462365591397849
chr10:49987271-49988751,16,43,AGAP6,ambig_gene,+,2,0.0212765957446809,0.0462365591397849
chr10:50050633-50054638,215,719,FAM21EP,annotated,-,1,0.285904255319149,0.773118279569892
chr10:50106465-50113895,29,90,WASHC2A,novel_exon_skip,+,1,0.038563829787234,0.0967741935483871
chr10:50340464-50343492,19,64,SGMS1,novel_exon_skip,-,1,0.0252659574468085,0.0688172043010753
chr10:50460814-50519831,135,472,SGMS1,novel_exon_skip,-,1,0.179521276595745,0.50752688172043
chr10:50743010-50743673,6,12,ASAH2B,annotated,+,1,0.00797872340425532,0.0129032258064516
chr10:52242241-52261546,1,1,PRKG1-AS1,annotated,-,1,0.00132978723404255,0.0010752688172043
chr10:52300838-52301261,6,16,PRKG1-AS1,annotated,-,1,0.00797872340425532,0.0172043010752688
chr10:52301400-52305703,2,11,PRKG1-AS1,novel_donor,-,1,0.00265957446808511,0.0118279569892473
chr10:52309537-52313130,0,2,PRKG1-AS1,novel_donor,-,1,0,0.0021505376344086
chr10:55627508-55627625,3,1,PCDH15,novel_acceptor,-,1,0.00398936170212766,0.0010752688172043
chr10:5685175-5720544,180,574,TASOR2,novel_exon_skip,+,1,0.23936170212766,0.617204301075269
chr10:5712918-5717659,23,71,TASOR2,annotated,+,1,0.0305851063829787,0.0763440860215054
chr10:58785189-58786923,8,34,BICC1,novel_donor,+,1,0.0106382978723404,0.0365591397849462
chr10:58798560-58800194,1,1,BICC1,novel_exon_skip,+,9,0.00132978723404255,0.0010752688172043
chr10:5918478-5921448,56,192,FBH1,novel_exon_skip,+,1,0.074468085106383,0.206451612903226
chr10:59200699-59206754,6,23,PHYHIPL,novel_donor,+,1,0.00797872340425532,0.0247311827956989
chr10:59355943-59361026,267,851,FAM13C,annotated,-,1,0.355053191489362,0.91505376344086
chr10:59684327-59707106,98,342,SLC16A9,novel_donor,-,1,0.13031914893617,0.367741935483871
chr10:60053727-60055658,68,226,ANK3,annotated,-,1,0.0904255319148936,0.243010752688172
chr10:60134358-60138964,272,894,ANK3,novel_exon_skip,-,1,0.361702127659575,0.961290322580645
chr10:60279639-60300319,82,301,ANK3,annotated,-,1,0.109042553191489,0.323655913978495
chr10:60871651-60874954,17,75,RHOBTB1,novel_exon_skip,-,1,0.0226063829787234,0.0806451612903226
chr10:61663165-61681143,81,285,CABCOCO1,annotated,+,1,0.107712765957447,0.306451612903226
chr10:61940408-62050888,128,491,ARID5B,novel_exon_skip,+,1,0.170212765957447,0.527956989247312
chr10:62000321-62024673,6,12,ARID5B,annotated,*,1,0.00797872340425532,0.0129032258064516
chr10:62057318-62059267,148,507,ARID5B,annotated,+,1,0.196808510638298,0.545161290322581
chr10:62246057-62268551,2,5,RTKN2,novel_exon_skip,-,1,0.00265957446808511,0.00537634408602151
chr10:64301652-64346027,0,1,RP11-170M17.1,novel_acceptor,+,2,0,0.0010752688172043
chr10:65615761-65680960,27,114,LINC01515,annotated,+,1,0.0359042553191489,0.12258064516129
chr10:67823392-67835392,67,273,DNAJC12,novel_donor,-,4,0.0890957446808511,0.293548387096774
chr10:67835525-67837934,54,250,DNAJC12,novel_acceptor,-,2,0.0718085106382979,0.268817204301075
chr10:67891554-67906163,121,431,SIRT1,annotated,+,1,0.160904255319149,0.463440860215054
chr10:67936235-67940939,119,357,HERC4,novel_exon_skip,-,1,0.158244680851064,0.383870967741935
chr10:67966802-67988043,155,543,HERC4,annotated,-,1,0.206117021276596,0.583870967741936
chr10:67988835-67990904,166,568,HERC4,novel_exon_skip,-,1,0.220744680851064,0.610752688172043
chr10:67990309-67990904,238,813,HERC4,novel_acceptor,-,1,0.316489361702128,0.874193548387097
chr10:68073686-68074484,28,75,HERC4,novel_donor,-,1,0.0372340425531915,0.0806451612903226
chr10:68289077-68292010,99,288,PBLD,novel_acceptor,-,1,0.131648936170213,0.309677419354839
chr10:68332235-68333017,10,19,PBLD,none,+,3,0.0132978723404255,0.0204301075268817
chr10:68337333-68338503,280,930,HNRNPH3,annotated,+,1,0.372340425531915,1
chr10:68377015-68379424,280,929,RUFY2,novel_acceptor,-,1,0.372340425531915,0.998924731182796
chr10:68401737-68407186,171,560,RUFY2,annotated,-,1,0.227393617021277,0.602150537634409
chr10:68404844-68405821,96,226,RUFY2,novel_donor,-,1,0.127659574468085,0.243010752688172
chr10:68422890-68431857,47,167,DNA2,novel_exon_skip,-,2,0.0625,0.179569892473118
chr10:68430660-68431857,83,315,DNA2,novel_combo,-,1,0.110372340425532,0.338709677419355
chr10:68470163-68470489,151,475,DNA2,annotated,-,1,0.200797872340426,0.510752688172043
chr10:68517185-68527246,1,2,SLC25A16,annotated,-,2,0.00132978723404255,0.0021505376344086
chr10:68647005-68648155,36,90,TET1,novel_acceptor,+,1,0.0478723404255319,0.0967741935483871
chr10:68721406-68722455,3,19,CCAR1,annotated,+,1,0.00398936170212766,0.0204301075268817
chr10:68902426-68902546,9,10,DDX50,none,+,1,0.011968085106383,0.010752688172043
chr10:68902719-68906226,5,6,DDX50,novel_donor,+,1,0.00664893617021277,0.00645161290322581
chr10:69202519-69202943,66,177,SUPV3L1,novel_acceptor,+,1,0.0877659574468085,0.190322580645161
chr10:69451690-69495594,150,440,TSPAN15,novel_exon_skip,+,1,0.199468085106383,0.473118279569893
chr10:69932604-69935350,11,31,COL13A1,annotated,+,5,0.0146276595744681,0.0333333333333333
chr10:70376596-70382494,40,98,LRRC20,annotated,-,1,0.0531914893617021,0.105376344086022
chr10:70539247-70541102,65,189,PALD1,novel_exon_skip,+,1,0.086436170212766,0.203225806451613
chr10:70816126-70844473,130,472,SGPL1,novel_exon_skip,+,1,0.172872340425532,0.50752688172043
chr10:71278370-71279821,15,22,UNC5B,novel_donor,+,1,0.0199468085106383,0.0236559139784946
chr10:72336696-72340789,11,16,DNAJB12,novel_exon_skip,-,1,0.0146276595744681,0.0172043010752688
chr10:73043957-73044981,131,449,P4HA1,novel_combo,-,2,0.174202127659574,0.482795698924731
chr10:73047101-73051090,229,748,P4HA1,novel_donor,-,1,0.304521276595745,0.804301075268817
chr10:73047101-73053351,52,119,P4HA1,novel_exon_skip,-,1,0.0691489361702128,0.127956989247312
chr10:73114448-73119451,0,2,NUDT13,annotated,+,1,0,0.0021505376344086
chr10:73130459-73134603,84,318,ECD,annotated,-,1,0.111702127659574,0.341935483870968
chr10:73139737-73141146,182,562,ECD,novel_donor,-,1,0.242021276595745,0.604301075268817
chr10:73141337-73146276,114,357,ECD,novel_acceptor,-,1,0.151595744680851,0.383870967741935
chr10:73168386-73172199,22,33,FAM149B1,novel_acceptor,+,1,0.0292553191489362,0.0354838709677419
chr10:73216578-73228060,90,335,FAM149B1,novel_donor,+,1,0.11968085106383,0.360215053763441
chr10:73400857-73412037,13,45,ANXA7,novel_donor,-,1,0.0172872340425532,0.0483870967741936
chr10:73504990-73505323,263,869,USP54,annotated,-,1,0.349734042553192,0.934408602150538
chr10:73541738-73541904,260,886,USP54,novel_donor,-,1,0.345744680851064,0.952688172043011
chr10:73541969-73542803,240,845,USP54,novel_acceptor,-,1,0.319148936170213,0.908602150537634
chr10:73575675-73625937,158,558,USP54,annotated,-,2,0.210106382978723,0.6
chr10:73681341-73682694,8,18,AGAP5,annotated,-,1,0.0106382978723404,0.0193548387096774
chr10:7370375-7381117,3,27,SFMBT2,novel_donor,-,1,0.00398936170212766,0.0290322580645161
chr10:73713332-73719160,73,256,BMS1P4,ambig_gene,-,1,0.0970744680851064,0.275268817204301
chr10:73713332-73719160,73,256,BMS1P4-AGAP5,ambig_gene,-,1,0.0970744680851064,0.275268817204301
chr10:73773102-73773135,85,379,FUT11,none,+,1,0.113031914893617,0.40752688172043
chr10:73791176-73791859,66,140,ZSWIM8,novel_exon_skip,+,1,0.0877659574468085,0.150537634408602
chr10:73795663-73796046,28,68,ZSWIM8,novel_acceptor,+,1,0.0372340425531915,0.0731182795698925
chr10:7381174-7381799,11,35,SFMBT2,novel_acceptor,-,1,0.0146276595744681,0.0376344086021505
chr10:73818895-73819532,229,666,CAMK2G,annotated,-,2,0.304521276595745,0.716129032258065
chr10:73873083-73873201,178,624,CAMK2G,novel_donor,-,2,0.236702127659575,0.670967741935484
chr10:74077748-74082454,161,465,VCL,annotated,+,1,0.214095744680851,0.5
chr10:74825360-74838683,253,820,KAT6B,annotated,+,3,0.336436170212766,0.881720430107527
chr10:74826785-74842600,160,483,KAT6B,annotated,+,1,0.212765957446809,0.519354838709678
chr10:75123890-75150514,230,627,SAMD8,novel_donor,+,1,0.305851063829787,0.674193548387097
chr10:75217991-75219063,212,711,VDAC2,annotated,+,1,0.281914893617021,0.764516129032258
chr10:76952159-76953801,21,97,KCNMA1,annotated,-,1,0.0279255319148936,0.104301075268817
chr10:77001580-77008185,22,62,KCNMA1,annotated,-,4,0.0292553191489362,0.0666666666666667
chr10:77008193-77011967,195,639,KCNMA1,annotated,-,2,0.259308510638298,0.687096774193548
chr10:77019099-77027823,279,930,KCNMA1,annotated,-,1,0.371010638297872,1
chr10:77121048-77137991,0,2,KCNMA1,novel_donor,-,1,0,0.0021505376344086
chr10:77184916-77249565,125,327,KCNMA1,annotated,-,1,0.166223404255319,0.351612903225806
chr10:77249679-77251195,16,46,KCNMA1,annotated,-,1,0.0212765957446809,0.0494623655913979
chr10:77404023-77493798,202,620,KCNMA1,annotated,-,1,0.268617021276596,0.666666666666667
chr10:77792543-77793165,1,9,DLG5,novel_donor,-,6,0.00132978723404255,0.00967741935483871
chr10:77793235-77794008,1,20,DLG5,novel_acceptor,-,7,0.00132978723404255,0.021505376344086
chr10:78007866-78009864,61,129,POLR3A,annotated,-,4,0.0811170212765958,0.138709677419355
chr10:78267486-78279595,0,0,LINC00856,novel_exon_skip,+,4,0,0
chr10:79298580-79300732,7,13,ZMIZ1,novel_exon_skip,+,1,0.00930851063829787,0.0139784946236559
chr10:79711366-79712894,0,0,NUTM2B,annotated,+,1,0,0
chr10:79827357-79839628,3,2,NUTM2E,novel_exon_skip,+,1,0.00398936170212766,0.0021505376344086
chr10:79828339-79838309,11,19,NUTM2E,novel_donor,+,1,0.0146276595744681,0.0204301075268817
chr10:79828339-79838780,0,0,NUTM2E,novel_donor,+,1,0,0
chr10:79828339-79839628,1,0,NUTM2E,novel_donor,+,1,0.00132978723404255,0
chr10:79828451-79838309,0,0,NUTM2E,novel_donor,+,1,0,0
chr10:80079692-80081640,4,9,TMEM254,annotated,+,1,0.00531914893617021,0.00967741935483871
chr10:80081741-80081841,239,779,TMEM254,annotated,+,1,0.31781914893617,0.837634408602151
chr10:80181455-80205343,67,167,ANXA11,annotated,-,2,0.0890957446808511,0.179569892473118
chr10:808272-814742,26,52,LARP4B,novel_exon_skip,-,1,0.0345744680851064,0.0559139784946237
chr10:84204605-84205732,17,41,CDHR1,annotated,+,1,0.0226063829787234,0.0440860215053763
chr10:84208881-84211648,127,427,CDHR1,annotated,+,1,0.168882978723404,0.459139784946237
chr10:84477664-84507294,10,65,CCSER2,novel_exon_skip,+,1,0.0132978723404255,0.0698924731182796
chr10:84499959-84513449,280,930,CCSER2,annotated,+,1,0.372340425531915,1
chr10:85602701-85613056,270,846,GRID1,annotated,-,1,0.359042553191489,0.909677419354839
chr10:86680157-86685678,154,463,LDB3,annotated,+,1,0.204787234042553,0.497849462365591
chr10:87156837-87158048,44,138,SHLD2,novel_donor,+,1,0.0585106382978723,0.148387096774194
chr10:87190024-87192682,3,7,NUTM2A-AS1,annotated,-,1,0.00398936170212766,0.00752688172043011
chr10:87207808-87288442,3,18,NUTM2A-AS1,annotated,-,1,0.00398936170212766,0.0193548387096774
chr10:87326672-87328193,2,4,NUTM2A-AS1,novel_donor,-,1,0.00265957446808511,0.0043010752688172
chr10:87328279-87330892,2,2,NUTM2A-AS1,novel_acceptor,-,4,0.00265957446808511,0.0021505376344086
chr10:87513221-87514761,57,151,MINPP1,novel_acceptor,+,1,0.0757978723404255,0.162365591397849
chr10:87927599-87931046,122,455,PTEN,novel_donor,+,1,0.162234042553192,0.489247311827957
chr10:87933251-87957853,116,387,PTEN,novel_exon_skip,+,1,0.154255319148936,0.416129032258065
chr10:88948953-88990939,247,823,ACTA2,annotated,-,1,0.328457446808511,0.88494623655914
chr10:88948953-88991022,108,406,ACTA2,annotated,-,1,0.143617021276596,0.436559139784946
chr10:89335534-89342492,70,271,LIPA,novel_exon_skip,-,1,0.0930851063829787,0.291397849462366
chr10:89412919-89414543,1,1,LIPA,none,-,1,0.00132978723404255,0.0010752688172043
chr10:89717722-89719419,4,8,KIF20B,novel_exon_skip,+,1,0.00531914893617021,0.00860215053763441
chr10:89766572-89768290,17,50,KIF20B,novel_donor,+,1,0.0226063829787234,0.0537634408602151
chr10:90903276-90908321,2,3,RPP30,novel_acceptor,+,1,0.00265957446808511,0.0032258064516129
chr10:91481139-91484507,30,161,HECTD2,novel_exon_skip,+,1,0.0398936170212766,0.173118279569892
chr10:91485303-91491200,23,124,HECTD2,novel_exon_skip,+,1,0.0305851063829787,0.133333333333333
chr10:92311337-92333470,80,300,MARCHF5,novel_acceptor,+,1,0.106382978723404,0.32258064516129
chr10:92333625-92340673,81,286,MARCHF5,annotated,+,1,0.107712765957447,0.30752688172043
chr10:92479421-92480793,92,282,IDE,annotated,-,1,0.122340425531915,0.303225806451613
chr10:93687449-93692646,59,237,FRA10AC1,novel_exon_skip,-,1,0.0784574468085106,0.254838709677419
chr10:93700106-93701676,131,484,FRA10AC1,novel_donor,-,2,0.174202127659574,0.520430107526882
chr10:93894160-93898571,5,19,SLC35G1,novel_combo,+,1,0.00664893617021277,0.0204301075268817
chr10:94554248-94557179,13,28,HELLS,annotated,+,1,0.0172872340425532,0.0301075268817204
chr10:95043077-95058335,6,12,CYP2C8,novel_exon_skip,-,1,0.00797872340425532,0.0129032258064516
chr10:95399189-95410633,275,910,SORBS1,annotated,-,1,0.365691489361702,0.978494623655914
chr10:95904938-96089266,54,235,ENTPD1-AS1,novel_combo,-,1,0.0718085106382979,0.252688172043011
chr10:96044462-96056701,14,46,CCNJ,novel_exon_skip,+,2,0.0186170212765957,0.0494623655913979
chr10:96130106-96132586,42,151,ZNF518A,novel_donor,+,1,0.0558510638297872,0.162365591397849
chr10:96132670-96133556,184,726,ZNF518A,annotated,+,1,0.24468085106383,0.780645161290323
chr10:96133648-96135170,25,85,ZNF518A,annotated,+,1,0.0332446808510638,0.0913978494623656
chr10:96135289-96155326,5,17,ZNF518A,novel_combo,+,3,0.00664893617021277,0.0182795698924731
chr10:96135289-96155924,4,6,ZNF518A,novel_combo,+,2,0.00531914893617021,0.00645161290322581
chr10:96604049-96616639,14,43,PIK3AP1,novel_exon_skip,-,1,0.0186170212765957,0.0462365591397849
chr10:96833118-96907265,4,5,LCOR,annotated,+,1,0.00531914893617021,0.00537634408602151
chr10:97228090-97229147,15,73,ARHGAP19,ambig_gene,-,1,0.0199468085106383,0.078494623655914
chr10:97246337-97259402,73,273,ARHGAP19,annotated,-,1,0.0970744680851064,0.293548387096774
chr10:97459282-97459659,101,185,MMS19,annotated,-,1,0.134308510638298,0.198924731182796
chr10:97461007-97461828,93,217,MMS19,novel_exon_skip,-,1,0.123670212765957,0.233333333333333
chr10:97468406-97469646,266,854,MMS19,novel_exon_skip,-,1,0.353723404255319,0.918279569892473
chr10:97469126-97469646,148,411,MMS19,novel_acceptor,-,1,0.196808510638298,0.441935483870968
chr10:97753182-97754727,21,45,ZFYVE27,novel_acceptor,+,1,0.0279255319148936,0.0483870967741936
chr10:97850315-97863930,252,808,GOLGA7B,novel_exon_skip,+,1,0.335106382978723,0.868817204301075
chr10:97866375-97866866,75,200,GOLGA7B,novel_acceptor,+,5,0.0997340425531915,0.21505376344086
chr10:97866951-97867732,170,532,GOLGA7B,none,+,7,0.226063829787234,0.572043010752688
chr10:97866951-97867732,170,532,CRTAC1,none,+,1,0.226063829787234,0.572043010752688
chr10:97866951-97871066,0,2,GOLGA7B,novel_donor,+,4,0,0.0021505376344086
chr10:97866951-97871066,0,2,CRTAC1,none,+,3,0,0.0021505376344086
chr10:97867897-97871066,0,0,GOLGA7B,novel_donor,+,2,0,0
chr10:97867897-97871066,0,0,CRTAC1,none,+,1,0,0
chr10:98387307-98387865,140,421,PYROXD2,annotated,-,1,0.186170212765957,0.452688172043011
chr10:98387307-98390598,176,480,PYROXD2,annotated,-,1,0.234042553191489,0.516129032258065
chr10:98400257-98402419,0,0,PYROXD2,novel_donor,-,2,0,0
chr10:98414834-98415009,63,208,PYROXD2,annotated,-,1,0.0837765957446809,0.223655913978495
chr10:98431291-98433940,268,871,HPS1,annotated,-,1,0.356382978723404,0.936559139784946
chr10:99909146-99913953,70,153,DNMBP,annotated,-,2,0.0930851063829787,0.164516129032258
chr11:105966061-105974310,186,636,GRIA4,annotated,+,1,0.247340425531915,0.683870967741935
chr11:106054455-106077312,5,27,KBTBD3,annotated,-,1,0.00664893617021277,0.0290322580645161
chr11:10627760-10628751,234,718,IRAG1,annotated,-,2,0.311170212765957,0.772043010752688
chr11:107345490-107348937,49,139,CWF19L2,annotated,-,1,0.0651595744680851,0.149462365591398
chr11:107522555-107523164,1,5,ALKBH8,novel_donor,-,1,0.00132978723404255,0.00537634408602151
chr11:107523213-107525441,2,4,ALKBH8,novel_acceptor,-,1,0.00265957446808511,0.0043010752688172
chr11:107532406-107551808,182,693,ALKBH8,annotated,-,1,0.242021276595745,0.745161290322581
chr11:108104902-108106207,10,50,CUL5,annotated,+,1,0.0132978723404255,0.0537634408602151
chr11:108128078-108131907,0,2,ACAT1,annotated,+,1,0,0.0021505376344086
chr11:108185494-108188098,107,435,NPAT,novel_exon_skip,-,1,0.142287234042553,0.467741935483871
chr11:108223686-108227595,208,822,ATM,annotated,+,1,0.276595744680851,0.883870967741936
chr11:111674384-111688001,39,87,SIK2,novel_donor,+,1,0.0518617021276596,0.0935483870967742
chr11:111752332-111754499,120,480,PPP2R1B,annotated,-,1,0.159574468085106,0.516129032258065
chr11:111786520-111805094,94,316,ALG9,annotated,-,1,0.125,0.339784946236559
chr11:111788569-111805094,2,2,ALG9,novel_combo,-,1,0.00265957446808511,0.0021505376344086
chr11:111805315-111809643,170,521,ALG9,annotated,-,2,0.226063829787234,0.560215053763441
chr11:111868736-111870228,184,620,ALG9,annotated,-,1,0.24468085106383,0.666666666666667
chr11:113235164-113246368,280,930,NCAM1,annotated,+,1,0.372340425531915,1
chr11:113246370-113255877,280,930,NCAM1,annotated,+,1,0.372340425531915,1
chr11:113314618-113315951,73,292,TTC12,annotated,+,1,0.0970744680851064,0.313978494623656
chr11:113315200-113316243,3,15,TTC12,annotated,+,1,0.00398936170212766,0.0161290322580645
chr11:113329808-113329920,79,181,TTC12,annotated,+,1,0.105053191489362,0.194623655913978
chr11:113335037-113339286,80,184,TTC12,novel_exon_skip,+,1,0.106382978723404,0.197849462365591
chr11:113339474-113341837,132,507,TTC12,novel_exon_skip,+,1,0.175531914893617,0.545161290322581
chr11:113415611-113418027,1,1,DRD2,annotated,-,2,0.00132978723404255,0.0010752688172043
chr11:113758706-113760193,254,820,ZW10,novel_donor,-,2,0.337765957446809,0.881720430107527
chr11:113817837-113820292,4,8,USP28,novel_combo,-,1,0.00531914893617021,0.00860215053763441
chr11:113820358-113823605,0,10,USP28,annotated,-,1,0,0.010752688172043
chr11:113827360-113828844,166,474,USP28,annotated,-,1,0.220744680851064,0.509677419354839
chr11:113828920-113829197,159,442,USP28,annotated,-,1,0.211436170212766,0.475268817204301
chr11:113834335-113835207,4,24,USP28,annotated,-,1,0.00531914893617021,0.0258064516129032
chr11:113835327-113840598,5,30,USP28,annotated,-,1,0.00664893617021277,0.032258064516129
chr11:116784498-116784859,110,346,ZPR1,annotated,-,1,0.146276595744681,0.372043010752688
chr11:116863818-116870331,280,929,SIK3,annotated,-,1,0.372340425531915,0.998924731182796
chr11:116868089-116870141,226,700,SIK3,novel_combo,-,1,0.300531914893617,0.752688172043011
chr11:116893967-116896253,17,37,SIK3,annotated,-,1,0.0226063829787234,0.0397849462365591
chr11:117199912-117201761,19,23,TAGLN,none,-,1,0.0252659574468085,0.0247311827956989
chr11:117206798-117207970,127,299,PCSK7,annotated,-,1,0.168882978723404,0.321505376344086
chr11:117208064-117218466,59,125,PCSK7,novel_exon_skip,-,1,0.0784574468085106,0.134408602150538
chr11:117224755-117227157,82,190,PCSK7,novel_exon_skip,-,1,0.109042553191489,0.204301075268817
chr11:118359674-118364148,44,104,UBE4A,novel_acceptor,+,2,0.0585106382978723,0.111827956989247
chr11:118364703-118365040,104,320,UBE4A,novel_donor,+,3,0.138297872340426,0.344086021505376
chr11:118372666-118373494,4,15,UBE4A,novel_exon_skip,+,1,0.00531914893617021,0.0161290322580645
chr11:118373685-118376574,114,340,UBE4A,novel_exon_skip,+,1,0.151595744680851,0.365591397849462
