position,cryptic,controls,n_cry,n_ctrl,timing,repeat_cat,junc_type,exon_inclusion_type,pv,OR,adj.p,logOR,rows
194,14,561,37,20039,Early,LINE,acceptor,_99___In_frame.fa_rm.bed,7.11965188721593e-13,21.1211554574335,7.06625449806181e-08,3.05074851339998,Early_LINE
195,14,541,37,20039,Early,LINE,acceptor,_99___In_frame.fa_rm.bed,4.4076909408804e-13,21.9236543901223,4.37551479701198e-08,3.08802218740355,Early_LINE
196,14,527,37,20039,Early,LINE,acceptor,_99___In_frame.fa_rm.bed,3.11641239255347e-13,22.5216842049957,3.09419237219457e-08,3.11492250553374,Early_LINE
197,14,516,37,20039,Early,LINE,acceptor,_99___In_frame.fa_rm.bed,2.3574435802542e-13,23.0143528715928,2.34108292180723e-08,3.13655247627812,Early_LINE
198,14,501,37,20039,Early,LINE,acceptor,_99___In_frame.fa_rm.bed,1.59512807741601e-13,23.731837028705,1.58432906033191e-08,3.16723876734635,Early_LINE
199,14,476,37,20039,Early,LINE,acceptor,_99___In_frame.fa_rm.bed,8.0931566687583e-14,24.997698807382,8.03998462944456e-09,3.2191837297559,Early_LINE
200,14,462,37,20039,Early,LINE,acceptor,_99___In_frame.fa_rm.bed,5.44617925151809e-14,25.7690368768618,5.41121478072335e-09,3.24956163749826,Early_LINE
201,14,456,37,20039,Early,LINE,acceptor,_99___In_frame.fa_rm.bed,4.57855263358253e-14,26.1099373785674,4.54934146778028e-09,3.26269890695388,Early_LINE
202,14,439,37,20039,Early,LINE,acceptor,_99___In_frame.fa_rm.bed,2.76419687708428e-14,27.1532753218995,2.7471141403839e-09,3.30186588900949,Early_LINE
203,14,425,37,20039,Early,LINE,acceptor,_99___In_frame.fa_rm.bed,1.79674516938628e-14,28.0644942875899,1.78592876346657e-09,3.33486148755363,Early_LINE
204,14,414,37,20039,Early,LINE,acceptor,_99___In_frame.fa_rm.bed,1.26776454446802e-14,28.8213639217661,1.26036079952833e-09,3.3614638196456,Early_LINE
205,14,408,37,20039,Early,LINE,acceptor,_99___In_frame.fa_rm.bed,1.04399198944458e-14,29.2500302279409,1.03795771574559e-09,3.37622242867213,Early_LINE
206,14,397,37,20039,Early,LINE,acceptor,_99___In_frame.fa_rm.bed,7.25685024233477e-15,30.0657419221264,7.21599417547043e-10,3.40371893062135,Early_LINE
207,14,385,37,20039,Early,LINE,acceptor,_99___In_frame.fa_rm.bed,4.82277766859609e-15,31.0589094988125,4.79654175807892e-10,3.43620762458535,Early_LINE
208,14,376,37,20039,Early,LINE,acceptor,_99___In_frame.fa_rm.bed,3.5196054094485e-15,31.8016631357662,3.50116267710299e-10,3.45983298781986,Early_LINE
209,14,362,37,20039,Early,LINE,acceptor,_99___In_frame.fa_rm.bed,2.12307916287071e-15,33.054105883068,2.11231515151495e-10,3.49844827957147,Early_LINE
210,13,348,37,20039,Early,LINE,acceptor,_99___In_frame.fa_rm.bed,4.00056566433251e-14,30.6202776509848,3.975162072364e-09,3.42198898547826,Early_LINE
211,13,333,37,20039,Early,LINE,acceptor,_99___In_frame.fa_rm.bed,2.32109011708106e-14,32.0231606834554,2.30695467826804e-09,3.46677163759919,Early_LINE
212,13,322,37,20039,Early,LINE,acceptor,_99___In_frame.fa_rm.bed,1.53239400886994e-14,33.1305705166545,1.5232302926969e-09,3.50075822719889,Early_LINE
213,13,303,37,20039,Early,LINE,acceptor,_99___In_frame.fa_rm.bed,7.22384291715974e-15,35.2473176567275,7.18331715839447e-10,3.56267310081246,Early_LINE
214,13,292,37,20039,Early,LINE,acceptor,_99___In_frame.fa_rm.bed,4.57230538783535e-15,36.5931978532807,4.54770638484879e-10,3.60013560963098,Early_LINE
215,13,275,37,20039,Early,LINE,acceptor,_99___In_frame.fa_rm.bed,2.17717978222212e-15,38.884482086559,2.16611970892843e-10,3.66085239188835,Early_LINE
216,13,261,37,20039,Early,LINE,acceptor,_99___In_frame.fa_rm.bed,1.14074010764605e-15,40.9953567240725,1.13512766631643e-10,3.71370270997675,Early_LINE
217,13,252,37,20039,Early,LINE,acceptor,_99___In_frame.fa_rm.bed,7.39064269612814e-16,42.4762463707904,7.35487198547888e-11,3.74918040875087,Early_LINE
218,13,241,37,20039,Early,LINE,acceptor,_99___In_frame.fa_rm.bed,4.25565880197222e-16,44.4425039763082,4.23561464901493e-11,3.79442129279868,Early_LINE
219,13,225,37,20039,Early,LINE,acceptor,_99___In_frame.fa_rm.bed,1.82030272429936e-16,47.6204871801974,1.81220237717623e-11,3.86347304319206,Early_LINE
220,13,216,37,20039,Early,LINE,acceptor,_99___In_frame.fa_rm.bed,1.09922318999163e-16,49.630061066788,1.09451851473846e-11,3.9047981905288,Early_LINE
221,13,209,37,20039,Early,LINE,acceptor,_99___In_frame.fa_rm.bed,7.31774385692515e-17,51.2727139077786,7.28700933272607e-12,3.93735373453064,Early_LINE
222,14,198,37,20039,Early,LINE,acceptor,_99___In_frame.fa_rm.bed,6.85607334062009e-19,60.8399429499415,6.841881268805e-14,4.10841088188078,Early_LINE
223,14,191,37,20039,Early,LINE,acceptor,_99___In_frame.fa_rm.bed,4.25161896784108e-19,63.0374038635978,4.24341334323315e-14,4.14388688572809,Early_LINE
224,14,182,37,20039,Early,LINE,acceptor,_99___In_frame.fa_rm.bed,2.2414630118752e-19,66.3119008877661,2.23763011012489e-14,4.19452017277705,Early_LINE
225,14,168,37,20039,Early,LINE,acceptor,_99___In_frame.fa_rm.bed,7.766244685331e-20,71.728474381142,7.75451765585615e-15,4.27302720593352,Early_LINE
226,14,159,37,20039,Early,LINE,acceptor,_99___In_frame.fa_rm.bed,3.75116160571289e-20,75.9431615903892,3.74564739815249e-15,4.33011685543529,Early_LINE
227,14,149,37,20039,Early,LINE,acceptor,_99___In_frame.fa_rm.bed,1.59225112261768e-20,81.066478922362,1.59000604853478e-15,4.39539289343758,Early_LINE
228,14,141,37,20039,Early,LINE,acceptor,_99___In_frame.fa_rm.bed,7.70016336106574e-21,85.6872726177767,7.68953713562747e-16,4.45082100033392,Early_LINE
229,14,134,37,20039,Early,LINE,acceptor,_99___In_frame.fa_rm.bed,3.94426198173932e-21,90.3309361111062,3.93897667068379e-16,4.50359069226162,Early_LINE
230,14,133,37,20039,Early,LINE,acceptor,_99___In_frame.fa_rm.bed,3.57500285694892e-21,91.050080296259,3.57024810314918e-16,4.51151951170132,Early_LINE
231,14,123,37,20039,Early,LINE,acceptor,_99___In_frame.fa_rm.bed,1.28419401495613e-21,98.2299562900159,1.28257593049729e-16,4.58741301946811,Early_LINE
232,14,116,37,20039,Early,LINE,acceptor,_99___In_frame.fa_rm.bed,5.97520886087654e-22,104.221120391499,5.9680983623321e-17,4.64661074491632,Early_LINE
233,14,115,37,20039,Early,LINE,acceptor,_99___In_frame.fa_rm.bed,5.3374636486065e-22,105.119753942287,5.33121881613763e-17,4.65519533907599,Early_LINE
234,14,112,37,20039,Early,LINE,acceptor,_99___In_frame.fa_rm.bed,3.78280674860239e-22,107.882052823512,3.77857000504395e-17,4.68113121638671,Early_LINE
235,14,108,37,20039,Early,LINE,acceptor,_99___In_frame.fa_rm.bed,2.35741131740077e-22,111.712345084357,2.35484173906481e-17,4.71601673158669,Early_LINE
236,14,101,37,20039,Early,LINE,acceptor,_99___In_frame.fa_rm.bed,9.88731653793649e-23,119.699477420145,9.87822020672159e-18,4.78506778587195,Early_LINE
237,14,99,37,20039,Early,LINE,acceptor,_99___In_frame.fa_rm.bed,7.63362667893572e-23,122.092604592834,7.62721443252541e-18,4.80486171252579,Early_LINE
238,14,97,37,20039,Early,LINE,acceptor,_99___In_frame.fa_rm.bed,5.86447905432551e-23,124.57087274821,5.86043256377803e-18,4.8249550853257,Early_LINE
239,14,96,37,20039,Early,LINE,acceptor,_99___In_frame.fa_rm.bed,5.13032673248082e-23,125.84216434194,5.12755635604528e-18,4.83510791922399,Early_LINE
240,14,88,37,20039,Early,LINE,acceptor,_99___In_frame.fa_rm.bed,1.67476504360991e-23,137.901178522334,1.67449708120294e-18,4.92660984403986,Early_LINE
241,14,87,37,20039,Early,LINE,acceptor,_99___In_frame.fa_rm.bed,1.44644871847679e-23,139.369736151201,1.4462462156562e-18,4.93720212299094,Early_LINE
242,14,86,37,20039,Early,LINE,acceptor,_99___In_frame.fa_rm.bed,1.24729032431148e-23,140.851670992085,1.24712817656932e-18,4.94777835203325,Early_LINE
243,14,83,37,20039,Early,LINE,acceptor,_99___In_frame.fa_rm.bed,7.91959055293823e-24,145.763567622571,7.91864020207188e-19,4.98205451111291,Early_LINE
244,14,82,37,20039,Early,LINE,acceptor,_99___In_frame.fa_rm.bed,6.78384071439239e-24,147.543163951397,6.78316233032095e-19,4.99418854440809,Early_LINE
245,14,78,37,20039,Early,LINE,acceptor,_99___In_frame.fa_rm.bed,3.58717013509908e-24,155.107452555199,3.58695490489097e-19,5.04418258838593,Early_LINE
246,14,78,37,20039,Early,LINE,acceptor,_99___In_frame.fa_rm.bed,3.58717013509908e-24,155.107452555199,3.58695490489097e-19,5.04418258838593,Early_LINE
247,14,76,37,20039,Early,LINE,acceptor,_99___In_frame.fa_rm.bed,2.57893845364499e-24,159.186841468091,2.57883529610685e-19,5.07014143318891,Early_LINE
248,14,77,37,20039,Early,LINE,acceptor,_99___In_frame.fa_rm.bed,3.04456469928577e-24,157.12076278387,3.0444124710508e-19,5.05707834266662,Early_LINE
249,14,74,37,20039,Early,LINE,acceptor,_99___In_frame.fa_rm.bed,1.83914568865238e-24,163.711451716479,1.83909051428173e-19,5.09816651865354,Early_LINE
250,13,72,37,20039,Early,LINE,acceptor,_99___In_frame.fa_rm.bed,1.76457041908566e-22,149.575213894028,1.76269997444143e-17,5.00786622304885,Early_LINE
251,13,72,37,20039,Early,LINE,acceptor,_99___In_frame.fa_rm.bed,1.76457041908566e-22,149.575213894028,1.76269997444143e-17,5.00786622304885,Early_LINE
252,13,69,37,20039,Early,LINE,acceptor,_99___In_frame.fa_rm.bed,1.06906411624861e-22,156.089656307649,1.06801643341469e-17,5.05049462577424,Early_LINE
253,13,69,37,20039,Early,LINE,acceptor,_99___In_frame.fa_rm.bed,1.06906411624861e-22,156.089656307649,1.06801643341469e-17,5.05049462577424,Early_LINE
254,13,68,37,20039,Early,LINE,acceptor,_99___In_frame.fa_rm.bed,9.0058147695943e-23,158.520762235455,8.99788965259706e-18,5.06594865799002,Early_LINE
255,13,67,37,20039,Early,LINE,acceptor,_99___In_frame.fa_rm.bed,7.56886751886763e-23,161.030626888995,7.56273673617735e-18,5.08165667407728,Early_LINE
256,13,66,37,20039,Early,LINE,acceptor,_99___In_frame.fa_rm.bed,6.34599461471671e-23,163.621895275828,6.34117165880952e-18,5.09761936406534,Early_LINE
257,13,67,37,20039,Early,LINE,acceptor,_99___In_frame.fa_rm.bed,7.56886751886763e-23,161.030626888995,7.56273673617735e-18,5.08165667407728,Early_LINE
258,13,67,37,20039,Early,LINE,acceptor,_99___In_frame.fa_rm.bed,7.56886751886763e-23,161.030626888995,7.56273673617735e-18,5.08165667407728,Early_LINE
259,13,66,37,20039,Early,LINE,acceptor,_99___In_frame.fa_rm.bed,6.34599461471671e-23,163.621895275828,6.34117165880952e-18,5.09761936406534,Early_LINE
260,13,66,37,20039,Early,LINE,acceptor,_99___In_frame.fa_rm.bed,6.34599461471671e-23,163.621895275828,6.34117165880952e-18,5.09761936406534,Early_LINE
261,13,66,37,20039,Early,LINE,acceptor,_99___In_frame.fa_rm.bed,6.34599461471671e-23,163.621895275828,6.34117165880952e-18,5.09761936406534,Early_LINE
262,13,65,37,20039,Early,LINE,acceptor,_99___In_frame.fa_rm.bed,5.30762833029074e-23,166.297163683669,5.30465605842577e-18,5.11383646214223,Early_LINE
263,13,65,37,20039,Early,LINE,acceptor,_99___In_frame.fa_rm.bed,5.30762833029074e-23,166.297163683669,5.30465605842577e-18,5.11383646214223,Early_LINE
264,13,65,37,20039,Early,LINE,acceptor,_99___In_frame.fa_rm.bed,5.30762833029074e-23,166.297163683669,5.30465605842577e-18,5.11383646214223,Early_LINE
265,13,65,37,20039,Early,LINE,acceptor,_99___In_frame.fa_rm.bed,5.30762833029074e-23,166.297163683669,5.30465605842577e-18,5.11383646214223,Early_LINE
266,13,65,37,20039,Early,LINE,acceptor,_99___In_frame.fa_rm.bed,5.30762833029074e-23,166.297163683669,5.30465605842577e-18,5.11383646214223,Early_LINE
267,13,65,37,20039,Early,LINE,acceptor,_99___In_frame.fa_rm.bed,5.30762833029074e-23,166.297163683669,5.30465605842577e-18,5.11383646214223,Early_LINE
268,13,65,37,20039,Early,LINE,acceptor,_99___In_frame.fa_rm.bed,5.30762833029074e-23,166.297163683669,5.30465605842577e-18,5.11383646214223,Early_LINE
269,13,65,37,20039,Early,LINE,acceptor,_99___In_frame.fa_rm.bed,5.30762833029074e-23,166.297163683669,5.30465605842577e-18,5.11383646214223,Early_LINE
270,13,65,37,20039,Early,LINE,acceptor,_99___In_frame.fa_rm.bed,5.30762833029074e-23,166.297163683669,5.30465605842577e-18,5.11383646214223,Early_LINE
271,13,64,37,20039,Early,LINE,acceptor,_99___In_frame.fa_rm.bed,4.42795499142917e-23,169.058941200077,4.42622808898251e-18,5.1303065678349,Early_LINE
272,13,64,37,20039,Early,LINE,acceptor,_99___In_frame.fa_rm.bed,4.42795499142917e-23,169.058941200077,4.42622808898251e-18,5.1303065678349,Early_LINE
273,13,64,37,20039,Early,LINE,acceptor,_99___In_frame.fa_rm.bed,4.42795499142917e-23,169.058941200077,4.42622808898251e-18,5.1303065678349,Early_LINE
274,13,64,37,20039,Early,LINE,acceptor,_99___In_frame.fa_rm.bed,4.42795499142917e-23,169.058941200077,4.42622808898251e-18,5.1303065678349,Early_LINE
275,13,64,37,20039,Early,LINE,acceptor,_99___In_frame.fa_rm.bed,4.42795499142917e-23,169.058941200077,4.42622808898251e-18,5.1303065678349,Early_LINE
276,13,64,37,20039,Early,LINE,acceptor,_99___In_frame.fa_rm.bed,4.42795499142917e-23,169.058941200077,4.42622808898251e-18,5.1303065678349,Early_LINE
277,13,64,37,20039,Early,LINE,acceptor,_99___In_frame.fa_rm.bed,4.42795499142917e-23,169.058941200077,4.42622808898251e-18,5.1303065678349,Early_LINE
278,13,64,37,20039,Early,LINE,acceptor,_99___In_frame.fa_rm.bed,4.42795499142917e-23,169.058941200077,4.42622808898251e-18,5.1303065678349,Early_LINE
279,13,64,37,20039,Early,LINE,acceptor,_99___In_frame.fa_rm.bed,4.42795499142917e-23,169.058941200077,4.42622808898251e-18,5.1303065678349,Early_LINE
280,13,64,37,20039,Early,LINE,acceptor,_99___In_frame.fa_rm.bed,4.42795499142917e-23,169.058941200077,4.42622808898251e-18,5.1303065678349,Early_LINE
281,13,62,37,20039,Early,LINE,acceptor,_99___In_frame.fa_rm.bed,3.05764615225744e-23,173.005005376122,3.05675943487328e-18,5.15337832701457,Early_LINE
282,13,61,37,20039,Early,LINE,acceptor,_99___In_frame.fa_rm.bed,2.53047197639204e-23,175.97541861975,2.5298646631177e-18,5.17040114285458,Early_LINE
283,13,62,37,20039,Early,LINE,acceptor,_99___In_frame.fa_rm.bed,3.05764615225744e-23,173.005005376122,3.05675943487328e-18,5.15337832701457,Early_LINE
284,13,61,37,20039,Early,LINE,acceptor,_99___In_frame.fa_rm.bed,2.53047197639204e-23,175.97541861975,2.5298646631177e-18,5.17040114285458,Early_LINE
285,13,60,37,20039,Early,LINE,acceptor,_99___In_frame.fa_rm.bed,2.08825489728679e-23,179.037238437854,2.08783724630733e-18,5.18764967291223,Early_LINE
286,13,60,37,20039,Early,LINE,acceptor,_99___In_frame.fa_rm.bed,2.08825489728679e-23,179.037238437854,2.08783724630733e-18,5.18764967291223,Early_LINE
287,13,60,37,20039,Early,LINE,acceptor,_99___In_frame.fa_rm.bed,2.08825489728679e-23,179.037238437854,2.08783724630733e-18,5.18764967291223,Early_LINE
288,13,60,37,20039,Early,LINE,acceptor,_99___In_frame.fa_rm.bed,2.08825489728679e-23,179.037238437854,2.08783724630733e-18,5.18764967291223,Early_LINE
289,13,59,37,20039,Early,LINE,acceptor,_99___In_frame.fa_rm.bed,1.71828714194244e-23,182.19144786725,1.71799503312831e-18,5.20511293137634,Early_LINE
290,13,59,37,20039,Early,LINE,acceptor,_99___In_frame.fa_rm.bed,1.71828714194244e-23,182.19144786725,1.71799503312831e-18,5.20511293137634,Early_LINE
291,11,60,37,20039,Early,LINE,acceptor,_99___In_frame.fa_rm.bed,3.82109009230883e-19,140.277353760278,3.81398286473714e-14,4.94369284591309,Early_LINE
292,11,62,37,20039,Early,LINE,acceptor,_99___In_frame.fa_rm.bed,5.29768856936191e-19,135.759190882478,5.28714616910888e-14,4.91095631812237,Early_LINE
293,11,62,37,20039,Early,LINE,acceptor,_99___In_frame.fa_rm.bed,5.29768856936191e-19,135.759190882478,5.28714616910888e-14,4.91095631812237,Early_LINE
294,11,62,37,20039,Early,LINE,acceptor,_99___In_frame.fa_rm.bed,5.29768856936191e-19,135.759190882478,5.28714616910888e-14,4.91095631812237,Early_LINE
295,10,62,37,20039,Early,LINE,acceptor,_99___In_frame.fa_rm.bed,5.91969451657948e-17,119.295912930133,5.8954237690615e-12,4.78169089141405,Early_LINE
296,10,62,37,20039,Early,LINE,acceptor,_99___In_frame.fa_rm.bed,5.91969451657948e-17,119.295912930133,5.8954237690615e-12,4.78169089141405,Early_LINE
297,10,63,37,20039,Early,LINE,acceptor,_99___In_frame.fa_rm.bed,6.85091953735495e-17,117.298683502886,6.82248822127493e-12,4.76480878107708,Early_LINE
298,10,61,37,20039,Early,LINE,acceptor,_99___In_frame.fa_rm.bed,5.10377134737764e-17,120.442580434166,5.08325418656118e-12,4.79125615211215,Early_LINE
299,10,61,37,20039,Early,LINE,acceptor,_99___In_frame.fa_rm.bed,5.10377134737764e-17,120.442580434166,5.08325418656118e-12,4.79125615211215,Early_LINE
300,10,63,37,20039,Early,LINE,acceptor,_99___In_frame.fa_rm.bed,6.85091953735495e-17,117.298683502886,6.82248822127493e-12,4.76480878107708,Early_LINE
301,10,63,37,20039,Early,LINE,acceptor,_99___In_frame.fa_rm.bed,6.85091953735495e-17,117.298683502886,6.82248822127493e-12,4.76480878107708,Early_LINE
302,10,61,37,20039,Early,LINE,acceptor,_99___In_frame.fa_rm.bed,5.10377134737764e-17,120.442580434166,5.08325418656118e-12,4.79125615211215,Early_LINE
303,10,62,37,20039,Early,LINE,acceptor,_99___In_frame.fa_rm.bed,5.91969451657948e-17,119.295912930133,5.8954237690615e-12,4.78169089141405,Early_LINE
304,10,60,37,20039,Early,LINE,acceptor,_99___In_frame.fa_rm.bed,4.39031212956715e-17,122.452162679099,4.37288259041277e-12,4.80780210618375,Early_LINE
305,10,61,37,20039,Early,LINE,acceptor,_99___In_frame.fa_rm.bed,5.10377134737764e-17,120.442580434166,5.08325418656118e-12,4.79125615211215,Early_LINE
306,10,61,37,20039,Early,LINE,acceptor,_99___In_frame.fa_rm.bed,5.10377134737764e-17,120.442580434166,5.08325418656118e-12,4.79125615211215,Early_LINE
307,10,63,37,20039,Early,LINE,acceptor,_99___In_frame.fa_rm.bed,6.85091953735495e-17,117.298683502886,6.82248822127493e-12,4.76480878107708,Early_LINE
308,10,62,37,20039,Early,LINE,acceptor,_99___In_frame.fa_rm.bed,5.91969451657948e-17,119.295912930133,5.8954237690615e-12,4.78169089141405,Early_LINE
309,9,62,37,20039,Early,LINE,acceptor,_99___In_frame.fa_rm.bed,5.88051735628871e-15,103.521294192334,5.848056900482e-10,4.63987392635027,Early_LINE
310,9,62,37,20039,Early,LINE,acceptor,_99___In_frame.fa_rm.bed,5.88051735628871e-15,103.521294192334,5.848056900482e-10,4.63987392635027,Early_LINE
311,8,62,37,20039,Early,LINE,acceptor,_99___In_frame.fa_rm.bed,5.14913850732023e-13,88.7455989638928,5.11113786513621e-08,4.48588651328273,Early_LINE
312,6,63,37,20039,Early,LINE,acceptor,_99___In_frame.fa_rm.bed,2.82129609177745e-09,61.2363553431529,0.000278890761264384,4.11490434305278,Early_LINE
313,6,63,37,20039,Early,LINE,acceptor,_99___In_frame.fa_rm.bed,2.82129609177745e-09,61.2363553431529,0.000278890761264384,4.11490434305278,Early_LINE
314,6,63,37,20039,Early,LINE,acceptor,_99___In_frame.fa_rm.bed,2.82129609177745e-09,61.2363553431529,0.000278890761264384,4.11490434305278,Early_LINE
315,5,64,37,20039,Early,LINE,acceptor,_99___In_frame.fa_rm.bed,1.65632682862367e-07,48.6496927416418,0.0162339905127064,3.88485102294255,Early_LINE
316,5,64,37,20039,Early,LINE,acceptor,_99___In_frame.fa_rm.bed,1.65632682862367e-07,48.6496927416418,0.0162339905127064,3.88485102294255,Early_LINE
317,5,65,37,20039,Early,LINE,acceptor,_99___In_frame.fa_rm.bed,1.78136604377309e-07,47.9045666733662,0.0174572090923719,3.86941956410182,Early_LINE
318,5,66,37,20039,Early,LINE,acceptor,_99___In_frame.fa_rm.bed,1.91377126905217e-07,47.1844897578417,0.0187503653856656,3.85427714335798,Early_LINE
319,5,65,37,20039,Early,LINE,acceptor,_99___In_frame.fa_rm.bed,1.78136604377309e-07,47.9045666733662,0.0174572090923719,3.86941956410182,Early_LINE
320,5,66,37,20039,Early,LINE,acceptor,_99___In_frame.fa_rm.bed,1.91377126905217e-07,47.1844897578417,0.0187503653856656,3.85427714335798,Early_LINE
321,5,66,37,20039,Early,LINE,acceptor,_99___In_frame.fa_rm.bed,1.91377126905217e-07,47.1844897578417,0.0187503653856656,3.85427714335798,Early_LINE
322,5,68,37,20039,Early,LINE,acceptor,_99___In_frame.fa_rm.bed,2.20194547286809e-07,45.7732407676044,0.0215669549340065,3.8239181020496,Early_LINE
323,5,68,37,20039,Early,LINE,acceptor,_99___In_frame.fa_rm.bed,2.20194547286809e-07,45.7732407676044,0.0215669549340065,3.8239181020496,Early_LINE
324,5,68,37,20039,Early,LINE,acceptor,_99___In_frame.fa_rm.bed,2.20194547286809e-07,45.7732407676044,0.0215669549340065,3.8239181020496,Early_LINE
325,5,70,37,20039,Early,LINE,acceptor,_99___In_frame.fa_rm.bed,2.52346504302568e-07,44.5397536676056,0.02470522746423,3.79660662455486,Early_LINE
326,5,70,37,20039,Early,LINE,acceptor,_99___In_frame.fa_rm.bed,2.52346504302568e-07,44.5397536676056,0.02470522746423,3.79660662455486,Early_LINE
327,5,71,37,20039,Early,LINE,acceptor,_99___In_frame.fa_rm.bed,2.69758397784167e-07,43.8969639802311,0.0264074588342855,3.78207294030736,Early_LINE
328,5,74,37,20039,Early,LINE,acceptor,_99___In_frame.fa_rm.bed,3.27768802776832e-07,42.0927532500335,0.032069227432488,3.74011313641302,Early_LINE
329,5,77,37,20039,Early,LINE,acceptor,_99___In_frame.fa_rm.bed,3.95237525921129e-07,40.4231750196829,0.0386459676166189,3.69965061185006,Early_LINE
330,5,79,37,20039,Early,LINE,acceptor,_99___In_frame.fa_rm.bed,4.46003944375186e-07,39.4094333763606,0.0435870734758981,3.67425892760708,Early_LINE
331,5,80,37,20039,Early,LINE,acceptor,_99___In_frame.fa_rm.bed,4.73249383351345e-07,38.9326952664988,0.0462430902447933,3.66209121343213,Early_LINE
332,5,80,37,20039,Early,LINE,acceptor,_99___In_frame.fa_rm.bed,4.73249383351345e-07,38.9326952664988,0.0462430902447933,3.66209121343213,Early_LINE
333,5,81,37,20039,Early,LINE,acceptor,_99___In_frame.fa_rm.bed,5.01794510080986e-07,38.483628782268,0.0490177967172611,3.65049274142453,Early_LINE
334,5,83,37,20039,Early,LINE,acceptor,_99___In_frame.fa_rm.bed,5.62964114989531e-07,37.5035120519881,0.0549638754387729,0,Early_LINE
