.id,gene_name,gene_id,lsv_id,mean_psi_per_lsv_junction,stdev_psi_per_lsv_junction,num_junctions,num_exons,de_novo_junctions,seqid,strand,lsv_junc,junc_start,junc_end,ir_start,ir_end,paste_into_igv_junction,exon_type,color_gene_name,alpha_gene_name,label_junction
Control_Control,SSH1,ENSG00000084112.15,ENSG00000084112.15:s:108857428-108857590,0.0217,0.0296,2,3,1,chr12,-,ENSG00000084112.15:s:108857428-108857590_108823361-108857428,108823361,108857428,,,chr12:108823361-108857428,source,non-NMD rescued,0,""
Control_Control,EFR3B,ENSG00000084710.14,ENSG00000084710.14:s:25131750-25131911,0.0099,0.0114,2,2,1,chr2,+,ENSG00000084710.14:s:25131750-25131911_25131907-25132903,25131907,25132903,,,chr2:25131907-25132903,source,NMD rescued,0,""
Control_Control,DDHD2,ENSG00000085788.14,ENSG00000085788.14:s:38260040-38260254,0.0028,0.0123,6,5,1,chr8,+,ENSG00000085788.14:s:38260040-38260254_38260147-38270820,38260147,38270820,,,chr8:38260147-38270820,source,NMD rescued,0,""
Control_Control,UIMC1,ENSG00000087206.17,ENSG00000087206.17:s:176982469-176982623,0.0036,0.0025,2,3,1,chr5,-,ENSG00000087206.17:s:176982469-176982623_176980390-176982469,176980390,176982469,,,chr5:176980390-176982469,source,NMD rescued,0,""
Control_Control,ASAP3,ENSG00000088280.19,ENSG00000088280.19:s:23442186-23442271,0.0106,0.0204,4,3,1,chr1,-,ENSG00000088280.19:s:23442186-23442271_23441845-23442186,23441845,23442186,,,chr1:23441845-23442186,source,NMD rescued,0,""
Control_Control,DOCK9,ENSG00000088387.20,ENSG00000088387.20:t:98826830-98826887,0.0385,0.0531,2,3,1,chr13,-,ENSG00000088387.20:t:98826830-98826887_98826887-98829643,98826887,98829643,,,chr13:98826887-98829643,target,NMD rescued,0,""
Control_Control,C20orf194,ENSG00000088854.13,ENSG00000088854.13:s:3348525-3348623,0.0139,0.0179,2,3,1,chr20,-,ENSG00000088854.13:s:3348525-3348623_3344699-3348525,3344699,3348525,,,chr20:3344699-3348525,source,NMD rescued,0,""
Control_Control,C20orf194,ENSG00000088854.13,ENSG00000088854.13:t:3343676-3343731,0.0139,0.0179,2,3,1,chr20,-,ENSG00000088854.13:t:3343676-3343731_3343731-3344641,3343731,3344641,,,chr20:3343731-3344641,target,NMD rescued,0,""
Control_Control,KIZ,ENSG00000088970.16,ENSG00000088970.16:s:21136390-21136552,0.0498,0.0441,3,4,1,chr20,+,ENSG00000088970.16:s:21136390-21136552_21136552-21138955,21136552,21138955,,,chr20:21136552-21138955,source,non-NMD rescued,0,""
Control_Control,KDM2B,ENSG00000089094.19,ENSG00000089094.19:s:121444449-121444536,0.0081,0.009,2,2,1,chr12,-,ENSG00000089094.19:s:121444449-121444536_121444280-121444449,121444280,121444449,,,chr12:121444280-121444449,source,non-NMD rescued,0,""
Control_Control,CHGB,ENSG00000089199.10,ENSG00000089199.10:s:5912301-5912706,0.0086,0.0151,4,3,1,chr20,+,ENSG00000089199.10:s:5912301-5912706_5912706-5914618,5912706,5914618,5912707,5914617,chr20:5912706-5914618,source,NMD rescued,0,""
Control_Control,CHGB,ENSG00000089199.10,ENSG00000089199.10:t:5912301-5912706,0.0086,0.0151,4,3,1,chr20,+,ENSG00000089199.10:t:5912301-5912706_5911682-5912563,5911682,5912563,5911683,5912300,chr20:5911682-5912563,target,NMD rescued,0,""
Control_Control,CHGB,ENSG00000089199.10,ENSG00000089199.10:t:5914618-5914713,0.001,8e-04,6,4,1,chr20,+,ENSG00000089199.10:t:5914618-5914713_5912706-5914618,5912706,5914618,5912707,5914617,chr20:5912706-5914618,target,NMD rescued,0,""
Control_Control,GCN1,ENSG00000089154.11,ENSG00000089154.11:s:120163070-120163259,0.042,0.0238,3,3,1,chr12,-,ENSG00000089154.11:s:120163070-120163259_120162989-120163070,120162989,120163070,,,chr12:120162989-120163070,source,non-NMD rescued,0,""
Control_Control,GRAMD1A,ENSG00000089351.15,ENSG00000089351.15:s:35000323-35000486,0.0155,0.0161,4,5,1,chr19,+,ENSG00000089351.15:s:35000323-35000486_35000486-35001098,35000486,35001098,,,chr19:35000486-35001098,source,non-NMD rescued,0,""
Control_Control,AARS1,ENSG00000090861.17,ENSG00000090861.17:s:70276486-70276631,0.0014,4e-04,3,3,1,chr16,-,ENSG00000090861.17:s:70276486-70276631_70272882-70276486,70272882,70276486,,,chr16:70272882-70276486,source,non-NMD rescued,0,""
Control_Control,AARS1,ENSG00000090861.17,ENSG00000090861.17:t:70271781-70271972,0.0014,4e-04,3,3,1,chr16,-,ENSG00000090861.17:t:70271781-70271972_70271972-70272796,70271972,70272796,,,chr16:70271972-70272796,target,non-NMD rescued,1,""
Control_Control,NRCAM,ENSG00000091129.21,ENSG00000091129.21:s:108189645-108189746,0.0015,0,5,3,1,chr7,-,ENSG00000091129.21:s:108189645-108189746_108184686-108189645,108184686,108189645,108184687,108189644,chr7:108184686-108189645,source,NMD rescued,0,""
Control_Control,EXOC1,ENSG00000090989.18,ENSG00000090989.18:t:55896717-55896900,0.0052,0.0051,2,3,1,chr4,+,ENSG00000090989.18:t:55896717-55896900_55892711-55896717,55892711,55896717,,,chr4:55892711-55896717,target,non-NMD rescued,0,""
Control_Control,HECTD1,ENSG00000092148.13,ENSG00000092148.13:s:31168298-31168472,0.0089,0.0139,3,4,1,chr14,-,ENSG00000092148.13:s:31168298-31168472_31163255-31168298,31163255,31168298,,,chr14:31163255-31168298,source,non-NMD rescued,0,""
Control_Control,NUP188,ENSG00000095319.14,ENSG00000095319.14:s:128952773-128952895,0.0044,0.0036,2,3,1,chr9,+,ENSG00000095319.14:s:128952773-128952895_128952846-128956141,128952846,128956141,,,chr9:128952846-128956141,source,non-NMD rescued,0,""
Control_Control,NUP188,ENSG00000095319.14,ENSG00000095319.14:s:128984900-128985262,0.0019,5e-04,2,3,1,chr9,+,ENSG00000095319.14:s:128984900-128985262_128985014-128987589,128985014,128987589,,,chr9:128985014-128987589,source,NMD rescued,0,""
Control_Control,NUP188,ENSG00000095319.14,ENSG00000095319.14:t:128956350-128956434,0.0029,0.0026,3,3,1,chr9,+,ENSG00000095319.14:t:128956350-128956434_128956174-128956350,128956174,128956350,,,chr9:128956174-128956350,target,non-NMD rescued,0,""
Control_Control,NUP188,ENSG00000095319.14,ENSG00000095319.14:t:128987589-128987717,0.0023,8e-04,2,3,1,chr9,+,ENSG00000095319.14:t:128987589-128987717_128985014-128987589,128985014,128987589,,,chr9:128985014-128987589,target,NMD rescued,0,""
Control_Control,SUCO,ENSG00000094975.14,ENSG00000094975.14:s:172570663-172570796,0.0227,0.0326,2,3,1,chr1,+,ENSG00000094975.14:s:172570663-172570796_172570730-172571426,172570730,172571426,,,chr1:172570730-172571426,source,NMD rescued,0,""
Control_Control,IFT74,ENSG00000096872.17,ENSG00000096872.17:t:27055609-27055772,0.0249,0.0253,2,3,1,chr9,+,ENSG00000096872.17:t:27055609-27055772_27054574-27055609,27054574,27055609,,,chr9:27054574-27055609,target,non-NMD rescued,0,""
Control_Control,NUBP2,ENSG00000095906.17,ENSG00000095906.17:s:1783853-1784066,0.0106,0.0161,3,3,1,chr16,+,ENSG00000095906.17:s:1783853-1784066_1784066-1785727,1784066,1785727,1784067,1784116,chr16:1784066-1785727,source,NMD rescued,0,""
Control_Control,TSPAN15,ENSG00000099282.10,ENSG00000099282.10:t:69495594-69495689,0.0471,0.0517,5,5,1,chr10,+,ENSG00000099282.10:t:69495594-69495689_69451690-69495594,69451690,69495594,,,chr10:69451690-69495594,target,non-NMD rescued,0,""
Control_Control,PALM,ENSG00000099864.18,ENSG00000099864.18:s:734173-734194,0.0271,0.0167,3,3,1,chr19,+,ENSG00000099864.18:s:734173-734194_734194-746285,734194,746285,734195,735029,chr19:734194-746285,source,non-NMD rescued,0,""
Control_Control,PALM,ENSG00000099864.18,ENSG00000099864.18:t:746285-748329,0.0332,0.0192,5,5,1,chr19,+,ENSG00000099864.18:t:746285-748329_734194-746285,734194,746285,740484,746284,chr19:734194-746285,target,non-NMD rescued,0,""
Control_Control,BCL2L13,ENSG00000099968.18,ENSG00000099968.18:s:17702243-17703733,0.0037,0.0049,4,3,1,chr22,+,ENSG00000099968.18:s:17702243-17703733_17702386-17722274,17702386,17722274,,,chr22:17702386-17722274,source,NMD rescued,0,""
Control_Control,BCL2L13,ENSG00000099968.18,ENSG00000099968.18:t:17726677-17730855,0.0019,0.0029,7,7,1,chr22,+,ENSG00000099968.18:t:17726677-17730855_17722390-17726691,17722390,17726691,,,chr22:17722390-17726691,target,non-NMD rescued,0,""
Control_Control,DDT,ENSG00000099977.15,ENSG00000099977.15:s:23974307-23974491,0.0488,0.0246,2,3,1,chr22,-,ENSG00000099977.15:s:23974307-23974491_23971623-23974307,23971623,23974307,,,chr22:23971623-23974307,source,non-NMD rescued,0,""
Control_Control,ASCC2,ENSG00000100325.15,ENSG00000100325.15:s:29804638-29804830,0.0144,0.0106,3,3,1,chr22,-,ENSG00000100325.15:s:29804638-29804830_29801110-29804638,29801110,29804638,,,chr22:29801110-29804638,source,NMD rescued,0,""
Control_Control,ASCC2,ENSG00000100325.15,ENSG00000100325.15:t:29800991-29801110,0.0098,0.0075,4,4,1,chr22,-,ENSG00000100325.15:t:29800991-29801110_29801110-29804638,29801110,29804638,,,chr22:29801110-29804638,target,non-NMD rescued,0,""
Control_Control,AP1B1,ENSG00000100280.17,ENSG00000100280.17:s:29367207-29367270,0.0022,0.0015,3,4,1,chr22,-,ENSG00000100280.17:s:29367207-29367270_29366924-29367207,29366924,29367207,,,chr22:29366924-29367207,source,NMD rescued,0,""
Control_Control,AP1B1,ENSG00000100280.17,ENSG00000100280.17:t:29363001-29363106,0.0015,0.0014,5,5,1,chr22,-,ENSG00000100280.17:t:29363001-29363106_29363106-29366144,29363106,29366144,,,chr22:29363106-29366144,target,NMD rescued,0,""
Control_Control,TTLL12,ENSG00000100304.13,ENSG00000100304.13:s:43179841-43180000,0.0041,0.0032,2,3,1,chr22,-,ENSG00000100304.13:s:43179841-43180000_43176396-43179841,43176396,43179841,,,chr22:43176396-43179841,source,NMD rescued,0,""
Control_Control,TTLL12,ENSG00000100304.13,ENSG00000100304.13:t:43176320-43176396,0.0055,0.0052,2,3,1,chr22,-,ENSG00000100304.13:t:43176320-43176396_43176396-43179841,43176396,43179841,,,chr22:43176396-43179841,target,NMD rescued,0,""
Control_Control,MTMR3,ENSG00000100330.16,ENSG00000100330.16:t:29991504-29991670,0.0222,0.036,3,3,1,chr22,+,ENSG00000100330.16:t:29991504-29991670_29988927-29991504,29988927,29991504,,,chr22:29988927-29991504,target,NMD rescued,0,""
Control_Control,CHD8,ENSG00000100888.15,ENSG00000100888.15:s:21425324-21426242,0.0025,0.002,3,4,1,chr14,-,ENSG00000100888.15:s:21425324-21426242_21421223-21426128,21421223,21426128,,,chr14:21421223-21426128,source,non-NMD rescued,0,""
Control_Control,RAE1,ENSG00000101146.13,ENSG00000101146.13:s:57374607-57375106,0.0272,0.0162,3,3,1,chr20,+,ENSG00000101146.13:s:57374607-57375106_57374801-57376179,57374801,57376179,57375107,57376178,chr20:57374801-57376179,source,non-NMD rescued,0,""
Control_Control,TCFL5,ENSG00000101190.13,ENSG00000101190.13:s:62854016-62854157,0.0417,0.0351,4,5,1,chr20,-,ENSG00000101190.13:s:62854016-62854157_62852722-62854016,62852722,62854016,,,chr20:62852722-62854016,source,non-NMD rescued,0,""
Control_Control,RPRD1B,ENSG00000101413.12,ENSG00000101413.12:t:38040435-38040564,0.0473,0.0388,3,3,1,chr20,+,ENSG00000101413.12:t:38040435-38040564_38037534-38040435,38037534,38040435,38037535,38040434,chr20:38037534-38040435,target,NMD rescued,0,""
Control_Control,RBFA,ENSG00000101546.13,ENSG00000101546.13:s:80037247-80037506,0.0041,0.0056,4,3,1,chr18,+,ENSG00000101546.13:s:80037247-80037506_80037506-80038471,80037506,80038471,80037507,80038470,chr18:80037506-80038471,source,NMD rescued,0,""
Control_Control,CELF4,ENSG00000101489.20,ENSG00000101489.20:s:37321803-37321881,0.002,0.0027,6,3,1,chr18,-,ENSG00000101489.20:s:37321803-37321881_37283711-37321833,37283711,37321833,,,chr18:37283711-37321833,source,NMD rescued,0,""
Control_Control,CELF4,ENSG00000101489.20,ENSG00000101489.20:t:37259044-37259264,0.0145,0.0232,3,4,1,chr18,-,ENSG00000101489.20:t:37259044-37259264_37259264-37266533,37259264,37266533,,,chr18:37259264-37266533,target,non-NMD rescued,0,""
Control_Control,ADNP2,ENSG00000101544.9,ENSG00000101544.9:t:80133103-80133192,0.0142,0.0119,4,4,1,chr18,+,ENSG00000101544.9:t:80133103-80133192_80132377-80133103,80132377,80133103,,,chr18:80132377-80133103,target,NMD rescued,0,""
Control_Control,LPIN2,ENSG00000101577.10,ENSG00000101577.10:s:2960649-2960849,0.026,0.0316,2,3,1,chr18,-,ENSG00000101577.10:s:2960649-2960849_2956200-2960649,2956200,2960649,,,chr18:2956200-2960649,source,non-NMD rescued,0,""
Control_Control,TBL1X,ENSG00000101849.18,ENSG00000101849.18:t:9691579-9691711,0.0107,0.0133,2,3,1,chrX,+,ENSG00000101849.18:t:9691579-9691711_9689246-9691579,9689246,9691579,,,chrX:9689246-9691579,target,NMD rescued,0,""
Control_Control,ALG13,ENSG00000101901.12,ENSG00000101901.12:t:111744668-111744904,0.0193,0.0261,2,3,1,chrX,+,ENSG00000101901.12:t:111744668-111744904_111743884-111744668,111743884,111744668,,,chrX:111743884-111744668,target,NMD rescued,0,""
Control_Control,ABCD1,ENSG00000101986.12,ENSG00000101986.12:s:153740092-153740237,0.0064,0.0064,2,3,1,chrX,+,ENSG00000101986.12:s:153740092-153740237_153740237-153740305,153740237,153740305,,,chrX:153740237-153740305,source,non-NMD rescued,0,""
Control_Control,ABCD1,ENSG00000101986.12,ENSG00000101986.12:t:153737157-153737251,0.0079,0.0086,2,3,1,chrX,+,ENSG00000101986.12:t:153737157-153737251_153736911-153737157,153736911,153737157,,,chrX:153736911-153737157,target,non-NMD rescued,0,""
Control_Control,ABCD1,ENSG00000101986.12,ENSG00000101986.12:t:153740574-153740719,0.0064,0.0064,2,3,1,chrX,+,ENSG00000101986.12:t:153740574-153740719_153740439-153740574,153740439,153740574,,,chrX:153740439-153740574,target,non-NMD rescued,0,""
Control_Control,PORCN,ENSG00000102312.24,ENSG00000102312.24:s:48511892-48511935,0.0064,0.0106,4,5,1,chrX,+,ENSG00000102312.24:s:48511892-48511935_48511935-48514127,48511935,48514127,,,chrX:48511935-48514127,source,non-NMD rescued,0,""
Control_Control,PORCN,ENSG00000102312.24,ENSG00000102312.24:t:48514127-48514141,0.0057,0.0097,4,4,1,chrX,+,ENSG00000102312.24:t:48514127-48514141_48511935-48514127,48511935,48514127,48512853,48514126,chrX:48511935-48514127,target,NMD rescued,0,""
Control_Control,DGKH,ENSG00000102780.17,ENSG00000102780.17:s:42048648-42048965,0.0239,0.0479,4,5,1,chr13,+,ENSG00000102780.17:s:42048648-42048965_42048965-42065462,42048965,42065462,,,chr13:42048965-42065462,source,NMD rescued,0,""
Control_Control,VWA8,ENSG00000102763.18,ENSG00000102763.18:t:41727194-41727313,0.02,0.0262,2,3,1,chr13,-,ENSG00000102763.18:t:41727194-41727313_41727313-41732080,41727313,41732080,,,chr13:41727313-41732080,target,NMD rescued,0,""
Control_Control,ZNF423,ENSG00000102935.12,ENSG00000102935.12:t:49635660-49638874,0.0015,0.0014,5,6,1,chr16,-,ENSG00000102935.12:t:49635660-49638874_49638874-49640443,49638874,49640443,,,chr16:49638874-49640443,target,non-NMD rescued,0,""
Control_Control,AXIN1,ENSG00000103126.15,ENSG00000103126.15:s:309973-310069,0.0048,0.0069,4,3,1,chr16,-,ENSG00000103126.15:s:309973-310069_308625-309973,308625,309973,304457,309972,chr16:308625-309973,source,non-NMD rescued,0,""
Control_Control,HSDL1,ENSG00000103160.12,ENSG00000103160.12:s:84129548-84129775,0.0043,0.0034,2,3,1,chr16,-,ENSG00000103160.12:s:84129548-84129775_84123200-84129548,84123200,84129548,,,chr16:84123200-84129548,source,NMD rescued,0,""
Control_Control,HSDL1,ENSG00000103160.12,ENSG00000103160.12:t:84122973-84123344,0.0115,0.0136,2,2,1,chr16,-,ENSG00000103160.12:t:84122973-84123344_84123200-84129548,84123200,84129548,84123345,84124122,chr16:84123200-84129548,target,NMD rescued,0,""
Control_Control,USP10,ENSG00000103194.16,ENSG00000103194.16:s:84733138-84733503,0.0168,0.0142,5,6,1,chr16,+,ENSG00000103194.16:s:84733138-84733503_84733503-84735056,84733503,84735056,,,chr16:84733503-84735056,source,non-NMD rescued,0,""
Control_Control,USP10,ENSG00000103194.16,ENSG00000103194.16:t:84740309-84740369,0.0219,0.0157,2,3,1,chr16,+,ENSG00000103194.16:t:84740309-84740369_84735173-84740309,84735173,84740309,,,chr16:84735173-84740309,target,non-NMD rescued,0,""
Control_Control,ABCC1,ENSG00000103222.20,ENSG00000103222.20:s:16033109-16033170,0.0041,0.003,2,3,1,chr16,+,ENSG00000103222.20:s:16033109-16033170_16033170-16033289,16033170,16033289,,,chr16:16033170-16033289,source,non-NMD rescued,0,""
Control_Control,ABCC1,ENSG00000103222.20,ENSG00000103222.20:t:16036472-16036603,0.0041,0.003,2,3,1,chr16,+,ENSG00000103222.20:t:16036472-16036603_16033481-16036472,16033481,16036472,,,chr16:16033481-16036472,target,non-NMD rescued,0,""
Control_Control,CIAO3,ENSG00000103245.14,ENSG00000103245.14:s:733466-734238,0.0333,0.0327,3,3,1,chr16,-,ENSG00000103245.14:s:733466-734238_733159-733466,733159,733466,,,chr16:733159-733466,source,non-NMD rescued,0,""
Control_Control,CIAO3,ENSG00000103245.14,ENSG00000103245.14:t:732301-733159,0.0455,0.0378,2,3,1,chr16,-,ENSG00000103245.14:t:732301-733159_733159-733466,733159,733466,,,chr16:733159-733466,target,non-NMD rescued,0,""
Control_Control,CORO7-PAM16,ENSG00000103426.12,ENSG00000103426.12:s:4387986-4388068,0.0143,0.0129,3,4,1,chr16,-,ENSG00000103426.12:s:4387986-4388068_4367442-4387986,4367442,4387986,,,chr16:4367442-4387986,source,NMD rescued,0,""
Control_Control,CORO7-PAM16,ENSG00000103426.12,ENSG00000103426.12:t:4365491-4365545,0.0034,0.0034,3,3,1,chr16,-,ENSG00000103426.12:t:4365491-4365545_4365545-4367298,4365545,4367298,,,chr16:4365545-4367298,target,NMD rescued,0,""
Control_Control,CORO7-PAM16,ENSG00000103426.12,ENSG00000103426.12:t:4365491-4365545,0.0034,0.0034,3,3,1,chr16,-,ENSG00000103426.12:t:4365491-4365545_4365545-4367184,4365545,4367184,,,chr16:4365545-4367184,target,NMD rescued,0,""
Control_Control,XYLT1,ENSG00000103489.12,ENSG00000103489.12:s:17127666-17127861,0.0175,0.0229,2,3,1,chr16,-,ENSG00000103489.12:s:17127666-17127861_17125877-17127666,17125877,17127666,,,chr16:17125877-17127666,source,non-NMD rescued,0,""
Control_Control,ZNF500,ENSG00000103199.14,ENSG00000103199.14:s:4765565-4766099,0.0104,0.0181,4,3,1,chr16,-,ENSG00000103199.14:s:4765565-4766099_4764778-4765565,4764778,4765565,4762757,4765564,chr16:4764778-4765565,source,non-NMD rescued,0,""
Control_Control,SPG11,ENSG00000104133.16,ENSG00000104133.16:s:44622220-44622347,0.0238,0.0405,3,3,1,chr15,-,ENSG00000104133.16:s:44622220-44622347_44621772-44622220,44621772,44622220,,,chr15:44621772-44622220,source,non-NMD rescued,0,""
Control_Control,SPG11,ENSG00000104133.16,ENSG00000104133.16:t:44620125-44620403,0.0052,0.0077,4,4,1,chr15,-,ENSG00000104133.16:t:44620125-44620403_44620403-44621246,44620403,44621246,,,chr15:44620403-44621246,target,NMD rescued,0,""
Control_Control,IKBKB,ENSG00000104365.16,ENSG00000104365.16:s:42322347-42322498,0.0072,0.0128,4,3,1,chr8,+,ENSG00000104365.16:s:42322347-42322498_42322494-42325287,42322494,42325287,,,chr8:42322494-42325287,source,non-NMD rescued,0,""
Control_Control,IKBKB,ENSG00000104365.16,ENSG00000104365.16:t:42320675-42320844,0.0048,0.0095,6,4,1,chr8,+,ENSG00000104365.16:t:42320675-42320844_42319646-42320723,42319646,42320723,,,chr8:42319646-42320723,target,NMD rescued,0,""
Control_Control,EEF1D,ENSG00000104529.18,ENSG00000104529.18:s:143596855-143597111,0.0462,0.0584,8,5,1,chr8,-,ENSG00000104529.18:s:143596855-143597111_143586852-143596855,143586852,143596855,,,chr8:143586852-143596855,source,non-NMD rescued,0,""
Control_Control,STMN2,ENSG00000104435.14,ENSG00000104435.14:s:79611117-79611214,0.0205,0.0107,8,7,1,chr8,+,ENSG00000104435.14:s:79611117-79611214_79611214-79616822,79611214,79616822,79611215,79611734,chr8:79611214-79616822,source,non-NMD rescued,1,""
Control_Control,ERI1,ENSG00000104626.15,ENSG00000104626.15:t:9016322-9016405,0.0208,0.0199,2,3,1,chr8,+,ENSG00000104626.15:t:9016322-9016405_9013157-9016322,9013157,9016322,,,chr8:9013157-9016322,target,non-NMD rescued,0,""
Control_Control,PPP6R1,ENSG00000105063.19,ENSG00000105063.19:s:55240945-55241079,0.001,2e-04,4,2,1,chr19,-,ENSG00000105063.19:s:55240945-55241079_55240491-55240945,55240491,55240945,55240492,55240944,chr19:55240491-55240945,source,NMD rescued,0,""
Control_Control,PPP6R1,ENSG00000105063.19,ENSG00000105063.19:s:55240945-55241079,0.0456,0.0183,4,2,1,chr19,-,ENSG00000105063.19:s:55240945-55241079_55240492-55240944,55240492,55240944,55240492,55240944,chr19:55240492-55240944,source,non-NMD rescued,0,""
Control_Control,DMAC2,ENSG00000105341.19,ENSG00000105341.19:s:41432824-41433062,0.0495,0.0386,4,3,1,chr19,-,ENSG00000105341.19:s:41432824-41433062_41432809-41432916,41432809,41432916,41432824,41432823,chr19:41432809-41432916,source,non-NMD rescued,0,""
Control_Control,DOT1L,ENSG00000104885.18,ENSG00000104885.18:t:2206729-2206797,0.0034,0.0035,3,3,1,chr19,+,ENSG00000104885.18:t:2206729-2206797_2205439-2206729,2205439,2206729,2205440,2206728,chr19:2205439-2206729,target,non-NMD rescued,0,""
