gene_name,paste_into_igv_junction,group,auc,fpr_value,tpr_value,value_not_path,value_tdp_path,frac_ob_not_path,frac_ob_tdp_path,n_samples_not_path,n_samples_tdp_path,true_dark,strand,datasets_detected,new_cate,tdp43_sensitivity_be2,tdp43_sensitivity_sh,chx_effect,upf1_effect,smg1_effect
PLEKHH3,chr17:42669621-42670573,Motor Cortex,0.498926903168792,0.0112359550561798,0.00898876404494382,0,0,0,0,89,445,TRUE,-,CHX -SHY5Y,"","","",Dark cryptic,"",""
INPP5A,chr10:132749845-132777671,Cord,0.507831068033274,0.0522875816993464,0.0667613636363636,1,8,0.0065359477124183,0.0113636363636364,153,704,TRUE,+,CHX -SHY5Y,"","","",Dark cryptic,"",""
INPP5A,chr10:132749845-132777671,FTD frontal/temporal,0.480769230769231,0.0384615384615384,0,0,0,0,0,130,70,TRUE,+,CHX -SHY5Y,"","","",Dark cryptic,"",""
INPP5A,chr10:132749845-132777671,Motor Cortex,0.49695745486681,0.0449438202247191,0.0382022471910112,0,0,0,0,89,445,TRUE,+,CHX -SHY5Y,"","","",Dark cryptic,"",""
INPP5A,chr10:132749845-132777671,RiMOD,0.52962962962963,0.0370370370370371,0.1,1,0,0.037037037037037,0,27,20,TRUE,+,CHX -SHY5Y,"","","",Dark cryptic,"",""
TTC7A,chr2:46998879-47005922,Cord,0.507947118241236,0.0326797385620915,0.0482954545454545,0,7,0,0.00994318181818182,153,704,TRUE,+,CHX -SHY5Y,"","","",Dark cryptic,"",""
TTC7A,chr2:46998879-47005922,FTD frontal/temporal,0.502747252747253,0.0230769230769231,0.0285714285714286,0,0,0,0,130,70,TRUE,+,CHX -SHY5Y,"","","",Dark cryptic,"",""
TTC7A,chr2:46998879-47005922,Motor Cortex,0.481706855195051,0.0561797752808989,0.0202247191011236,1,1,0.0112359550561798,0.00224719101123596,89,445,TRUE,+,CHX -SHY5Y,"","","",Dark cryptic,"",""
TTC7A,chr2:46998879-47005922,RiMOD,0.532407407407407,0.0740740740740741,0.15,0,1,0,0.05,27,20,TRUE,+,CHX -SHY5Y,"","","",Dark cryptic,"",""
TMEM260,chr14:56617882-56618594,Cord,0.485586564171123,0.130718954248366,0.100852272727273,3,12,0.0196078431372549,0.0170454545454545,153,704,TRUE,+,CHX -SHY5Y,"","","",Dark cryptic,"",""
TMEM260,chr14:56617882-56618594,FTD frontal/temporal,0.50010989010989,0.107692307692308,0.1,5,1,0.0384615384615385,0.0142857142857143,130,70,TRUE,+,CHX -SHY5Y,"","","",Dark cryptic,"",""
TMEM260,chr14:56617882-56618594,Motor Cortex,0.537482641080672,0.0449438202247191,0.119101123595506,1,5,0.0112359550561798,0.0112359550561798,89,445,TRUE,+,CHX -SHY5Y,"","","",Dark cryptic,"",""
TMEM260,chr14:56617882-56618594,RiMOD,0.52037037037037,0.111111111111111,0.15,2,2,0.0740740740740741,0.1,27,20,TRUE,+,CHX -SHY5Y,"","","",Dark cryptic,"",""
SMG6,chr17:2292977-2298906,Cord,0.517583927510398,0.183006535947712,0.211647727272727,5,38,0.0326797385620915,0.0539772727272727,153,704,TRUE,-,CHX -SHY5Y,"","","",Dark cryptic,"",""
SMG6,chr17:2292977-2298906,FTD frontal/temporal,0.466538461538462,0.369230769230769,0.314285714285714,15,5,0.115384615384615,0.0714285714285714,130,70,TRUE,-,CHX -SHY5Y,"","","",Dark cryptic,"",""
SMG6,chr17:2292977-2298906,Motor Cortex,0.451268779194546,0.292134831460674,0.195505617977528,5,15,0.0561797752808989,0.0337078651685393,89,445,TRUE,-,CHX -SHY5Y,"","","",Dark cryptic,"",""
SMG6,chr17:2292977-2298906,RiMOD,0.612962962962963,0.296296296296296,0.45,5,8,0.185185185185185,0.4,27,20,TRUE,-,CHX -SHY5Y,"","","",Dark cryptic,"",""
VASH1,chr14:76774716-76775891,Never observed,,,,0,0,0,0,,,TRUE,+,CHX -SHY5Y,"","","",Dark cryptic,"",""
CDHR2,chr5:176592187-176592333,Cord,0.493464052287582,0.0130718954248366,0,0,0,0,0,153,704,TRUE,+,CHX -SHY5Y,"","","",Dark cryptic,"",""
CDHR2,chr5:176592187-176592333,FTD frontal/temporal,0.513406593406593,0.0307692307692308,0.0571428571428571,0,1,0,0.0142857142857143,130,70,TRUE,+,CHX -SHY5Y,"","","",Dark cryptic,"",""
CDHR2,chr5:176592187-176592333,Motor Cortex,0.494255775785886,0.0337078651685393,0.0224719101123596,1,1,0.0112359550561798,0.00224719101123596,89,445,TRUE,+,CHX -SHY5Y,"","","",Dark cryptic,"",""
CDHR2,chr5:176592187-176592333,RiMOD,0.481481481481482,0.0370370370370371,0,1,0,0.037037037037037,0,27,20,TRUE,+,CHX -SHY5Y,"","","",Dark cryptic,"",""
CDHR2,chr5:176592187-176592268,Cord,0.490683489304813,0.0326797385620915,0.0142045454545455,2,1,0.0130718954248366,0.00142045454545455,153,704,TRUE,+,CHX -SHY5Y,"","","",Dark cryptic,"",""
CDHR2,chr5:176592187-176592268,FTD frontal/temporal,0.472692307692308,0.0692307692307692,0.0142857142857143,2,0,0.0153846153846154,0,130,70,TRUE,+,CHX -SHY5Y,"","","",Dark cryptic,"",""
CDHR2,chr5:176592187-176592268,Motor Cortex,0.473829061987123,0.112359550561798,0.0606741573033708,3,5,0.0337078651685393,0.0112359550561798,89,445,TRUE,+,CHX -SHY5Y,"","","",Dark cryptic,"",""
CDHR2,chr5:176592187-176592268,RiMOD,0.481481481481482,0.0370370370370371,0,1,0,0.037037037037037,0,27,20,TRUE,+,CHX -SHY5Y,"","","",Dark cryptic,"",""
CDHR2,chr5:176592478-176592544,Cord,0.493450126262626,0.0261437908496732,0.0127840909090909,1,0,0.0065359477124183,0,153,704,TRUE,+,CHX -SHY5Y,"","","",Dark cryptic,"",""
CDHR2,chr5:176592478-176592544,FTD frontal/temporal,0.502032967032967,0.1,0.1,2,1,0.0153846153846154,0.0142857142857143,130,70,TRUE,+,CHX -SHY5Y,"","","",Dark cryptic,"",""
CDHR2,chr5:176592478-176592544,Motor Cortex,0.484181290241131,0.0786516853932584,0.0471910112359551,0,3,0,0.00674157303370787,89,445,TRUE,+,CHX -SHY5Y,"","","",Dark cryptic,"",""
CDHR2,chr5:176592478-176592544,RiMOD,0.462962962962963,0.0740740740740741,0,1,0,0.037037037037037,0,27,20,TRUE,+,CHX -SHY5Y,"","","",Dark cryptic,"",""
ACTL6B,chr7:100650663-100655019,Cord,0.502840909090909,0,0.00568181818181818,0,1,0,0.00142045454545455,153,704,TRUE,-,CHX -SHY5Y,"","","",Dark cryptic,"",""
ACTL6B,chr7:100650663-100655019,FTD frontal/temporal,0.523351648351648,0.0538461538461539,0.1,2,2,0.0153846153846154,0.0285714285714286,130,70,TRUE,-,CHX -SHY5Y,"","","",Dark cryptic,"",""
ACTL6B,chr7:100650663-100655019,Motor Cortex,0.505794722888524,0.0337078651685393,0.0449438202247191,0,4,0,0.00898876404494382,89,445,TRUE,-,CHX -SHY5Y,"","","",Dark cryptic,"",""
ACTL6B,chr7:100650663-100655019,RiMOD,0.67037037037037,0.111111111111111,0.4,1,5,0.037037037037037,0.25,27,20,TRUE,-,CHX -SHY5Y,"","","",Dark cryptic,"",""
MAP2,chr2:209697051-209697226,Never observed,,,,0,0,0,0,,,TRUE,+,CHX -SHY5Y,"","","",Dark cryptic,"",""
DGKD,chr2:233462735-233463848,Cord,0.505110851158645,0.0849673202614379,0.0951704545454546,2,8,0.0130718954248366,0.0113636363636364,153,704,TRUE,+,CHX -SHY5Y,"","","",Dark cryptic,"",""
DGKD,chr2:233462735-233463848,FTD frontal/temporal,0.516923076923077,0.0384615384615384,0.0714285714285714,1,1,0.00769230769230769,0.0142857142857143,130,70,TRUE,+,CHX -SHY5Y,"","","",Dark cryptic,"",""
DGKD,chr2:233462735-233463848,Motor Cortex,0.502487059714683,0.0337078651685393,0.0382022471910112,0,3,0,0.00674157303370787,89,445,TRUE,+,CHX -SHY5Y,"","","",Dark cryptic,"",""
DGKD,chr2:233462735-233463848,RiMOD,0.555555555555555,0.0370370370370371,0.15,0,2,0,0.1,27,20,TRUE,+,CHX -SHY5Y,"","","",Dark cryptic,"",""
ADCYAP1R1,chr7:31085442-31086273,Cord,0.449666703802733,0.202614379084967,0.103693181818182,11,18,0.0718954248366013,0.0255681818181818,153,704,TRUE,+,CHX -SHY5Y,"","","",Dark cryptic,"",""
ADCYAP1R1,chr7:31085442-31086273,FTD frontal/temporal,0.512142857142857,0.1,0.128571428571429,5,1,0.0384615384615385,0.0142857142857143,130,70,TRUE,+,CHX -SHY5Y,"","","",Dark cryptic,"",""
ADCYAP1R1,chr7:31085442-31086273,Motor Cortex,0.50819340992299,0.0449438202247191,0.0606741573033708,1,5,0.0112359550561798,0.0112359550561798,89,445,TRUE,+,CHX -SHY5Y,"","","",Dark cryptic,"",""
EPHA6,chr3:96866889-96948656,Cord,0.494248551693405,0.0718954248366013,0.0596590909090909,2,6,0.0130718954248366,0.00852272727272727,153,704,TRUE,+,CHX -SHY5Y,"","","",Dark cryptic,"",""
EPHA6,chr3:96866889-96948656,FTD frontal/temporal,0.481098901098901,0.246153846153846,0.2,9,2,0.0692307692307692,0.0285714285714286,130,70,TRUE,+,CHX -SHY5Y,"","","",Dark cryptic,"",""
EPHA6,chr3:96866889-96948656,Motor Cortex,0.525855321297816,0.202247191011236,0.235955056179775,9,25,0.101123595505618,0.0561797752808989,89,445,TRUE,+,CHX -SHY5Y,"","","",Dark cryptic,"",""
EPHA6,chr3:96866889-96948656,RiMOD,0.361111111111111,0.37037037037037,0.1,5,0,0.185185185185185,0,27,20,TRUE,+,CHX -SHY5Y,"","","",Dark cryptic,"",""
RFX3,chr9:3277461-3293077,Cord,0.503105503565062,0.0980392156862745,0.103693181818182,1,16,0.0065359477124183,0.0227272727272727,153,704,TRUE,-,CHX -SHY5Y,"","","",Dark cryptic,"",""
RFX3,chr9:3277461-3293077,FTD frontal/temporal,0.482197802197802,0.0923076923076923,0.0571428571428571,2,1,0.0153846153846154,0.0142857142857143,130,70,TRUE,-,CHX -SHY5Y,"","","",Dark cryptic,"",""
RFX3,chr9:3277461-3293077,Motor Cortex,0.490241131170307,0.112359550561798,0.0921348314606742,3,5,0.0337078651685393,0.0112359550561798,89,445,TRUE,-,CHX -SHY5Y,"","","",Dark cryptic,"",""
COBLL1,chr2:164678883-164692221,Cord,0.504744132501486,0.333333333333333,0.339488636363636,18,82,0.117647058823529,0.116477272727273,153,704,TRUE,-,CHX -SHY5Y,"","","",Dark cryptic,"",""
COBLL1,chr2:164678883-164692221,FTD frontal/temporal,0.624835164835165,0.269230769230769,0.557142857142857,14,18,0.107692307692308,0.257142857142857,130,70,TRUE,-,CHX -SHY5Y,"","","",Dark cryptic,"",""
COBLL1,chr2:164678883-164692221,Motor Cortex,0.47329882590582,0.337078651685393,0.280898876404494,5,35,0.0561797752808989,0.0786516853932584,89,445,TRUE,-,CHX -SHY5Y,"","","",Dark cryptic,"",""
COBLL1,chr2:164678883-164692221,RiMOD,0.497222222222222,0.37037037037037,0.35,7,5,0.259259259259259,0.25,27,20,TRUE,-,CHX -SHY5Y,"","","",Dark cryptic,"",""
COBLL1,chr2:164699499-164704444,Cord,0.494540998217469,0.0196078431372549,0.00852272727272727,0,1,0,0.00142045454545455,153,704,TRUE,-,CHX -SHY5Y,"","","",Dark cryptic,"",""
COBLL1,chr2:164699499-164704444,FTD frontal/temporal,0.503241758241758,0.00769230769230767,0.0142857142857143,1,0,0.00769230769230769,0,130,70,TRUE,-,CHX -SHY5Y,"","","",Dark cryptic,"",""
COBLL1,chr2:164699499-164704444,Motor Cortex,0.50561797752809,0,0.0112359550561798,0,1,0,0.00224719101123596,89,445,TRUE,-,CHX -SHY5Y,"","","",Dark cryptic,"",""
TRAF5,chr1:211365468-211366391,Cord,0.503551136363636,0,0.00710227272727273,0,1,0,0.00142045454545455,153,704,TRUE,+,CHX -SHY5Y,"","","",Dark cryptic,"",""
TRAF5,chr1:211365468-211366391,FTD frontal/temporal,0.507142857142857,0,0.0142857142857143,0,0,0,0,130,70,TRUE,+,CHX -SHY5Y,"","","",Dark cryptic,"",""
TRAF5,chr1:211365468-211366391,Motor Cortex,0.503370786516854,0,0.00674157303370787,0,0,0,0,89,445,TRUE,+,CHX -SHY5Y,"","","",Dark cryptic,"",""
EFR3B,chr2:25131907-25132903,Cord,0.460956068033274,0.300653594771242,0.221590909090909,14,28,0.0915032679738562,0.0397727272727273,153,704,TRUE,+,CHX -SHY5Y,"","","",Dark cryptic,"",""
EFR3B,chr2:25131907-25132903,FTD frontal/temporal,0.565164835164835,0.223076923076923,0.342857142857143,11,7,0.0846153846153846,0.1,130,70,TRUE,+,CHX -SHY5Y,"","","",Dark cryptic,"",""
EFR3B,chr2:25131907-25132903,Motor Cortex,0.473223077894205,0.258426966292135,0.193258426966292,6,15,0.0674157303370787,0.0337078651685393,89,445,TRUE,+,CHX -SHY5Y,"","","",Dark cryptic,"",""
EFR3B,chr2:25131907-25132903,RiMOD,0.517592592592592,0.185185185185185,0.25,4,4,0.148148148148148,0.2,27,20,TRUE,+,CHX -SHY5Y,"","","",Dark cryptic,"",""
DDHD2,chr8:38260147-38270820,Cord,0.499832887700535,0.104575163398693,0.105113636363636,3,13,0.0196078431372549,0.0184659090909091,153,704,TRUE,+,CHX -SHY5Y,"","","",Dark cryptic,"",""
DDHD2,chr8:38260147-38270820,FTD frontal/temporal,0.517582417582418,0.0230769230769231,0.0571428571428571,0,0,0,0,130,70,TRUE,+,CHX -SHY5Y,"","","",Dark cryptic,"",""
DDHD2,chr8:38260147-38270820,Motor Cortex,0.511311703067795,0.0224719101123596,0.0449438202247191,0,2,0,0.00449438202247191,89,445,TRUE,+,CHX -SHY5Y,"","","",Dark cryptic,"",""
ASAP3,chr1:23441845-23442186,Cord,0.548351158645277,0.392156862745098,0.460227272727273,105,563,0.686274509803922,0.799715909090909,153,704,TRUE,-,CHX -SHY5Y,"","","",Dark cryptic,"",""
ASAP3,chr1:23441845-23442186,FTD frontal/temporal,0.514010989010989,0.553846153846154,0.585714285714286,73,53,0.561538461538462,0.757142857142857,130,70,TRUE,-,CHX -SHY5Y,"","","",Dark cryptic,"",""
ASAP3,chr1:23441845-23442186,Motor Cortex,0.499356141901275,0.584269662921348,0.6,32,154,0.359550561797753,0.346067415730337,89,445,TRUE,-,CHX -SHY5Y,"","","",Dark cryptic,"",""
ASAP3,chr1:23441845-23442186,RiMOD,0.605555555555555,0.518518518518519,0.65,20,13,0.740740740740741,0.65,27,20,TRUE,-,CHX -SHY5Y,"","","",Dark cryptic,"",""
DOCK9,chr13:98826887-98829643,RiMOD,0.494444444444445,0.111111111111111,0.1,2,1,0.0740740740740741,0.05,27,20,TRUE,-,CHX -SHY5Y,"","","",Dark cryptic,"",""
NUP188,chr9:128985014-128987589,Cord,0.499628639334522,0.0261437908496732,0.0255681818181818,1,2,0.0065359477124183,0.00284090909090909,153,704,TRUE,+,CHX -SHY5Y,"","","",Dark cryptic,"",""
NUP188,chr9:128985014-128987589,FTD frontal/temporal,0.488461538461538,0.0230769230769231,0,1,0,0.00769230769230769,0,130,70,TRUE,+,CHX -SHY5Y,"","","",Dark cryptic,"",""
NUP188,chr9:128985014-128987589,Motor Cortex,0.498901653831587,0.0112359550561798,0.00898876404494382,0,0,0,0,89,445,TRUE,+,CHX -SHY5Y,"","","",Dark cryptic,"",""
SUCO,chr1:172570730-172571426,Cord,0.499308340760547,0.104575163398693,0.103693181818182,2,10,0.0130718954248366,0.0142045454545455,153,704,TRUE,+,CHX -SHY5Y,"","","",Dark cryptic,"",""
SUCO,chr1:172570730-172571426,FTD frontal/temporal,0.502032967032967,0.0692307692307692,0.0714285714285714,2,1,0.0153846153846154,0.0142857142857143,130,70,TRUE,+,CHX -SHY5Y,"","","",Dark cryptic,"",""
SUCO,chr1:172570730-172571426,Motor Cortex,0.509695745486681,0.0449438202247191,0.0629213483146067,0,3,0,0.00674157303370787,89,445,TRUE,+,CHX -SHY5Y,"","","",Dark cryptic,"",""
NUBP2,chr16:1784066-1785727,Cord,0.502840909090909,0,0.00568181818181818,0,1,0,0.00142045454545455,153,704,TRUE,+,CHX -SHY5Y,"","","",Dark cryptic,"",""
NUBP2,chr16:1784066-1785727,Motor Cortex,0.493258426966292,0.0224719101123596,0.00898876404494382,0,1,0,0.00224719101123596,89,445,TRUE,+,CHX -SHY5Y,"","","",Dark cryptic,"",""
ASCC2,chr22:29801110-29804638,Cord,0.502042483660131,0.0130718954248366,0.0170454545454545,0,1,0,0.00142045454545455,153,704,TRUE,-,CHX -SHY5Y,"","","",NMD rescued,"",""
ASCC2,chr22:29801110-29804638,FTD frontal/temporal,0.49945054945055,0.0153846153846153,0.0142857142857143,0,0,0,0,130,70,TRUE,-,CHX -SHY5Y,"","","",NMD rescued,"",""
ASCC2,chr22:29801110-29804638,Motor Cortex,0.501199343517233,0.0112359550561798,0.0134831460674157,0,0,0,0,89,445,TRUE,-,CHX -SHY5Y,"","","",NMD rescued,"",""
AP1B1,chr22:29366924-29367207,RiMOD,0.481481481481482,0.0370370370370371,0,1,0,0.037037037037037,0,27,20,TRUE,-,CHX -SHY5Y,"","","",Dark cryptic,"",""
AP1B1,chr22:29363106-29366144,Cord,0.496239973262032,0.117647058823529,0.110795454545455,7,29,0.0457516339869281,0.0411931818181818,153,704,TRUE,-,CHX -SHY5Y,"","","",Dark cryptic,"",""
AP1B1,chr22:29363106-29366144,FTD frontal/temporal,0.507362637362638,0.130769230769231,0.142857142857143,10,6,0.0769230769230769,0.0857142857142857,130,70,TRUE,-,CHX -SHY5Y,"","","",Dark cryptic,"",""
AP1B1,chr22:29363106-29366144,Motor Cortex,0.477149349829567,0.146067415730337,0.098876404494382,6,22,0.0674157303370787,0.049438202247191,89,445,TRUE,-,CHX -SHY5Y,"","","",Dark cryptic,"",""
AP1B1,chr22:29363106-29366144,RiMOD,0.528703703703704,0.37037037037037,0.4,7,6,0.259259259259259,0.3,27,20,TRUE,-,CHX -SHY5Y,"","","",Dark cryptic,"",""
TTLL12,chr22:43176396-43179841,Cord,0.495585450089127,0.0457516339869281,0.0369318181818182,1,3,0.0065359477124183,0.00426136363636364,153,704,TRUE,-,CHX -SHY5Y,"","","",Dark cryptic,"",""
TTLL12,chr22:43176396-43179841,FTD frontal/temporal,0.518681318681319,0.223076923076923,0.257142857142857,9,7,0.0692307692307692,0.1,130,70,TRUE,-,CHX -SHY5Y,"","","",Dark cryptic,"",""
TTLL12,chr22:43176396-43179841,Motor Cortex,0.493283676303497,0.123595505617978,0.107865168539326,2,9,0.0224719101123596,0.0202247191011236,89,445,TRUE,-,CHX -SHY5Y,"","","",Dark cryptic,"",""
TTLL12,chr22:43176396-43179841,RiMOD,0.485185185185185,0.259259259259259,0.25,5,4,0.185185185185185,0.2,27,20,TRUE,-,CHX -SHY5Y,"","","",Dark cryptic,"",""
MTMR3,chr22:29988927-29991504,Cord,0.527698863636364,0,0.0553977272727273,0,4,0,0.00568181818181818,153,704,TRUE,+,CHX -SHY5Y,"","","",Dark cryptic,"",""
MTMR3,chr22:29988927-29991504,FTD frontal/temporal,0.542857142857143,0,0.0857142857142857,0,1,0,0.0142857142857143,130,70,TRUE,+,CHX -SHY5Y,"","","",Dark cryptic,"",""
MTMR3,chr22:29988927-29991504,Motor Cortex,0.51685393258427,0,0.0337078651685393,0,1,0,0.00224719101123596,89,445,TRUE,+,CHX -SHY5Y,"","","",Dark cryptic,"",""
MTMR3,chr22:29988927-29991504,RiMOD,0.625,0,0.25,0,2,0,0.1,27,20,TRUE,+,CHX -SHY5Y,"","","",Dark cryptic,"",""
RPRD1B,chr20:38037534-38040435,Cord,0.494364601901367,0.0326797385620915,0.0213068181818182,0,4,0,0.00568181818181818,153,704,TRUE,+,CHX -SHY5Y,"","","",Dark cryptic,"",""
RPRD1B,chr20:38037534-38040435,FTD frontal/temporal,0.491868131868132,0.0307692307692308,0.0142857142857143,0,0,0,0,130,70,TRUE,+,CHX -SHY5Y,"","","",Dark cryptic,"",""
RPRD1B,chr20:38037534-38040435,Motor Cortex,0.494407271809115,0.0224719101123596,0.0112359550561798,0,2,0,0.00449438202247191,89,445,TRUE,+,CHX -SHY5Y,"","","",Dark cryptic,"",""
RBFA,chr18:80037506-80038471,Cord,0.485373031788473,0.143790849673203,0.112215909090909,7,9,0.0457516339869281,0.0127840909090909,153,704,TRUE,+,CHX -SHY5Y,"","","",Dark cryptic,"",""
RBFA,chr18:80037506-80038471,FTD frontal/temporal,0.483956043956044,0.0923076923076923,0.0571428571428571,1,0,0.00769230769230769,0,130,70,TRUE,+,CHX -SHY5Y,"","","",Dark cryptic,"",""
RBFA,chr18:80037506-80038471,Motor Cortex,0.507738921853301,0.0561797752808989,0.0719101123595506,1,3,0.0112359550561798,0.00674157303370787,89,445,TRUE,+,CHX -SHY5Y,"","","",Dark cryptic,"",""
RBFA,chr18:80037506-80038471,RiMOD,0.536111111111111,0.0740740740740741,0.15,1,1,0.037037037037037,0.05,27,20,TRUE,+,CHX -SHY5Y,"","","",Dark cryptic,"",""
CELF4,chr18:37283711-37321833,Never observed,,,,0,0,0,0,,,TRUE,-,CHX -SHY5Y,"","","",Dark cryptic,"",""
ADNP2,chr18:80132377-80133103,Cord,0.508267416815211,0.0457516339869281,0.0610795454545455,1,5,0.0065359477124183,0.00710227272727273,153,704,TRUE,+,CHX -SHY5Y,"","","",Dark cryptic,"",""
ADNP2,chr18:80132377-80133103,FTD frontal/temporal,0.520769230769231,0.0153846153846153,0.0571428571428571,1,1,0.00769230769230769,0.0142857142857143,130,70,TRUE,+,CHX -SHY5Y,"","","",Dark cryptic,"",""
ADNP2,chr18:80132377-80133103,Motor Cortex,0.523595505617978,0,0.0471910112359551,0,3,0,0.00674157303370787,89,445,TRUE,+,CHX -SHY5Y,"","","",Dark cryptic,"",""
ADNP2,chr18:80132377-80133103,RiMOD,0.512962962962963,0.0740740740740741,0.1,2,1,0.0740740740740741,0.05,27,20,TRUE,+,CHX -SHY5Y,"","","",Dark cryptic,"",""
ALG13,chrX:111743884-111744668,Cord,0.495585450089127,0.189542483660131,0.173295454545455,2,29,0.0130718954248366,0.0411931818181818,153,704,TRUE,+,CHX -SHY5Y,"","","",Dark cryptic,"",""
ALG13,chrX:111743884-111744668,FTD frontal/temporal,0.517912087912088,0.115384615384615,0.142857142857143,2,2,0.0153846153846154,0.0285714285714286,130,70,TRUE,+,CHX -SHY5Y,"","","",Dark cryptic,"",""
ALG13,chrX:111743884-111744668,Motor Cortex,0.499002651180407,0.0786516853932584,0.0786516853932584,1,5,0.0112359550561798,0.0112359550561798,89,445,TRUE,+,CHX -SHY5Y,"","","",Dark cryptic,"",""
ALG13,chrX:111743884-111744668,RiMOD,0.52962962962963,0.0370370370370371,0.1,1,0,0.037037037037037,0,27,20,TRUE,+,CHX -SHY5Y,"","","",Dark cryptic,"",""
DGKH,chr13:42048965-42065462,Cord,0.501011957813429,0.00653594771241828,0.00852272727272727,0,1,0,0.00142045454545455,153,704,TRUE,+,CHX -SHY5Y,"","","",Dark cryptic,"",""
DGKH,chr13:42048965-42065462,FTD frontal/temporal,0.502747252747253,0.0230769230769231,0.0285714285714286,0,0,0,0,130,70,TRUE,+,CHX -SHY5Y,"","","",Dark cryptic,"",""
DGKH,chr13:42048965-42065462,Motor Cortex,0.502247191011236,0,0.00449438202247191,0,1,0,0.00224719101123596,89,445,TRUE,+,CHX -SHY5Y,"","","",Dark cryptic,"",""
VWA8,chr13:41727313-41732080,Cord,0.501350824420677,0.398692810457516,0.396306818181818,30,152,0.196078431372549,0.215909090909091,153,704,TRUE,-,CHX -SHY5Y,"","","",Dark cryptic,"",""
VWA8,chr13:41727313-41732080,FTD frontal/temporal,0.492142857142857,0.376923076923077,0.414285714285714,64,31,0.492307692307692,0.442857142857143,130,70,TRUE,-,CHX -SHY5Y,"","","",Dark cryptic,"",""
VWA8,chr13:41727313-41732080,Motor Cortex,0.550031561671506,0.359550561797753,0.402247191011236,39,208,0.438202247191011,0.467415730337079,89,445,TRUE,-,CHX -SHY5Y,"","","",Dark cryptic,"",""
VWA8,chr13:41727313-41732080,RiMOD,0.510185185185185,0.407407407407407,0.5,22,14,0.814814814814815,0.7,27,20,TRUE,-,CHX -SHY5Y,"","","",Dark cryptic,"",""
SPG11,chr15:44620403-44621246,Cord,0.517068664587047,0.0915032679738562,0.126420454545455,1,14,0.0065359477124183,0.0198863636363636,153,704,TRUE,-,CHX -SHY5Y,"","","",Dark cryptic,"",""
SPG11,chr15:44620403-44621246,FTD frontal/temporal,0.468461538461538,0.0923076923076923,0.0285714285714286,2,1,0.0153846153846154,0.0142857142857143,130,70,TRUE,-,CHX -SHY5Y,"","","",Dark cryptic,"",""
SPG11,chr15:44620403-44621246,Motor Cortex,0.472755965155915,0.112359550561798,0.0584269662921348,2,4,0.0224719101123596,0.00898876404494382,89,445,TRUE,-,CHX -SHY5Y,"","","",Dark cryptic,"",""
SPG11,chr15:44620403-44621246,RiMOD,0.574074074074074,0.148148148148148,0.3,1,2,0.037037037037037,0.1,27,20,TRUE,-,CHX -SHY5Y,"","","",Dark cryptic,"",""
IKBKB,chr8:42319646-42320723,Cord,0.503147281639929,0.261437908496732,0.274147727272727,10,54,0.065359477124183,0.0767045454545455,153,704,TRUE,+,CHX -SHY5Y,"","","",Dark cryptic,"",""
IKBKB,chr8:42319646-42320723,FTD frontal/temporal,0.551703296703297,0.192307692307692,0.3,7,6,0.0538461538461539,0.0857142857142857,130,70,TRUE,+,CHX -SHY5Y,"","","",Dark cryptic,"",""
